IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
616,MT5_Backtest,618,2025.06.20 17:35:00,2025-06-20,17:35:00,Friday,June,2025-06-20,09:35:00,Friday,June,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,21,5.55,-0.21,5.34,619,617,2025-06-20,09:36:05,Friday,June,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,21,0,0,Loss,Short,1,-3.783783783783784,-0.79,21732.8,21713,91.67,80,-1454.49,-21092.78,-1044.9,0,472.36,31.58,-335.98,3452.26,-28.69,0,988.9,BEAR,HIGH,0,SL,0,0,206.43,3197.06,-5031.91,0,-1080.32,53.05,-713.34,-119.34,-168.8,0,344.1,UNKNOWN,UNKNOWN,0,-0.21,-3.93,-20.5,1,1,5,-0.79,21713,21732.8,0,-0.2,0,-19.8,0,1,0,0,0.5,21554.8,178.7,-0.82,37,21751.5,-18,0.08,2,Late,0,-21.47,-24289.84,377.36,80,1,1,2025.06.20 17:35,0,91.67,80,-21092.78,-1044.9,-1454.49,0,472.36,31.58,-335.98,3452.26,-28.69,0,988.9,BEAR,HIGH,,PASS,1,2025.06.20 17:35,1.0833333333333333,91.67,80,-21092.78,-1044.9,-1454.49,0,472.36,31.58,-335.98,3452.26,-28.69,0,988.9,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.871Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
618,MT5_Backtest,620,2025.06.20 17:50:00,2025-06-20,17:50:00,Friday,June,2025-06-20,09:50:00,Friday,June,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,21,5.34,-0.24,5.1,621,619,2025-06-20,10:19:04,Friday,June,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,21,0,0,Loss,Short,29,-4.49438202247191,-0.94,21660.3,21566,86.33,80,-1583.63,-19900.63,-1491.62,0,-163.97,16.32,-40.06,-2792.88,-168.71,0,-1181.68,BEAR,HIGH,0,SL,0,0,-287.98,-5998.63,5137.22,0,1624.9,56.05,-1152.23,2734.24,-24.02,0,766.96,UNKNOWN,UNKNOWN,0,-0.24,-4.71,-23.7,6,29,5,-0.94,21566,21660.3,0.73,-0.21,73.3,-21,3,6,0,0,0.5,21554.8,108.2,-0.5,29,21711.3,-48.3,0.22,6,Late,0,-39.73,-13902,1112.17,80,1,1,2025.06.20 17:50,0,86.33,80,-19791.48,-1323.7,-1582.28,0,-115.99,16.32,-40.06,-2792.88,-168.71,0,-1181.68,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.872Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
620,MT5_Backtest,622,2025.06.20 18:40:00,2025-06-20,18:40:00,Friday,June,2025-06-20,10:40:00,Friday,June,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,21,5.1,-0.21,4.89,623,621,2025-06-20,10:47:07,Friday,June,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,21,0,0,Loss,Long,7,-4.117647058823529,-0.86,21687.3,21711.3,89,100,1856.39,10130.72,3880.97,0,-317.23,84.45,2056.39,-856.63,442.36,0,7.03,BULL,HIGH,0,SL,0,0,-342.95,-4327.33,-1451.95,0,-624.37,15.65,-301.11,-924.81,-40.57,0,-189.43,UNKNOWN,UNKNOWN,0,-0.21,-4.29,-21,2,7,5,-0.86,21711.3,21687.3,0.05,-0.19,4.8,-19.2,1,2,0,0,0.5,21703.7,18.2,0.08,19,21554.8,-130.7,-0.6,23,Late,0,68.8,14458.05,2357.5,100,1,1,2025.06.20 18:40,0,89,100,10130.72,3880.97,1856.39,0,-317.23,84.45,2056.39,-856.63,442.36,0,7.03,BULL,HIGH,,PASS,1,2025.06.20 18:40,7.116666666666666,89,100,10130.72,3880.97,1856.39,0,-317.23,84.45,2056.39,-856.63,442.36,0,7.03,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.872Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
622,MT5_Backtest,624,2025.06.23 20:10:00,2025-06-23,20:10:00,Monday,June,2025-06-23,12:10:00,Monday,June,15-049,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,21,4.89,1.05,5.94,625,623,2025-06-23,12:28:44,Monday,June,15-050,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,21,0,0,Win,Long,18,21.472392638036812,3.54,21699.2,21806.2,81,100,1355.72,4461.9,3484.87,0,-131.18,84.05,1823.53,-434.94,571.98,0,15.84,BULL,HIGH,0,TP,0,0,285.51,21766.41,-6048.01,0,-2463.31,52.65,-1273.1,-7581.01,-61.61,0,-2052.4,UNKNOWN,UNKNOWN,0,1.05,17.68,105.1,4,18,5,3.54,21806.2,21699.2,0.96,-0.11,95.8,-11.2,4,1,0,2066590.48,0.5,22013.5,198,0.91,49,21806.9,-8.6,-0.04,1,Early,92.9,31.4,-17304.51,3096.63,100,1,1,2025.06.23 20:10,0,81,100,4364.59,3335.17,1355.27,0,-173.95,84.05,1823.53,-434.94,571.98,0,15.84,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-23T17:00:25.873Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
624,MT5_Backtest,626,2025.06.25 18:15:00,2025-06-25,18:15:00,Wednesday,June,2025-06-25,10:15:00,Wednesday,June,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,5.94,-0.2,5.74,627,625,2025-06-25,10:26:10,Wednesday,June,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,11,-3.3670033670033668,-0.7,22269.2,22243.4,86.33,80,-1116.49,-10271.85,-2688.06,0,-70.98,18.49,-2106,2587.95,-321.21,0,1152.88,BEAR,HIGH,0,SL,0,0,140.61,2275.43,-5208.25,0,-1452.37,52.92,172.62,-4070.01,-17.29,0,-1263.75,UNKNOWN,UNKNOWN,0,-0.2,-3.48,-20,3,11,5,-0.7,22243.4,22269.2,0.06,-0.2,6,-19.8,2,3,0,0,0.5,22184.7,84.7,-0.38,28,22269.4,0,0,0,Good,0,-34.42,-12547.28,-2278.62,80,1,1,2025.06.25 18:15,0,86.33,80,-10271.85,-2688.06,-1116.49,0,-70.98,18.49,-2106,2587.95,-321.21,0,1152.88,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.873Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
626,MT5_Backtest,628,2025.06.27 17:10:00,2025-06-27,17:10:00,Friday,June,2025-06-27,09:10:00,Friday,June,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,22,5.74,-0.2,5.54,629,627,2025-06-27,09:25:04,Friday,June,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,22,0,0,Loss,Long,15,-3.484320557491289,-0.72,22584.4,22622.4,86.33,100,1005.18,18683.07,3348.91,0,-365.39,84.32,4224.91,1751.9,78.58,0,367.32,BULL,HIGH,0,SL,0,0,-638.46,-14658.48,-433.48,0,395.28,31.58,-1994.87,27.01,-103.52,0,296.49,UNKNOWN,UNKNOWN,0,-0.2,-3.61,-20.2,4,15,5,-0.72,22622.4,22584.4,0.19,-0.19,19.3,-18.7,1,4,0,0,0.5,22620.9,38,0.17,17,22468.1,-114.8,-0.51,49,Late,0,52.73,33341.55,6219.78,100,1,1,2025.06.27 17:10,0,86.33,100,18683.07,3348.91,1005.18,0,-365.39,84.32,4224.91,1751.9,78.58,0,367.32,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.874Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
628,MT5_Backtest,630,2025.07.01 18:10:00,2025-07-01,18:10:00,Tuesday,July,2025-07-01,10:10:00,Tuesday,July,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,5.54,-0.2,5.34,631,629,2025-07-01,10:22:00,Tuesday,July,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,12,-3.6101083032490973,-0.75,22463.4,22407.4,83.67,80,-1311.21,-17001.07,-3076.94,0,-828.35,16.18,776.73,-3145.44,-167.02,0,-1360.49,BEAR,HIGH,0,SL,0,0,18.65,1117.39,8021.53,0,1675.25,91.17,1024.23,5227.86,59.5,0,1534.87,UNKNOWN,UNKNOWN,0,-0.2,-3.75,-20.2,3,12,5,-0.75,22407.4,22463.4,0.38,-0.18,37.8,-18.2,1,3,0,0,0.5,22425.3,40.1,-0.18,5,22568.3,-102.9,0.46,31,Late,0,-74.99,-18118.45,-247.5,80,1,1,2025.07.01 18:10,0,83.67,80,-17001.07,-3076.94,-1311.21,0,-828.35,16.18,776.73,-3145.44,-167.02,0,-1360.49,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.874Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
630,MT5_Backtest,632,2025.07.01 18:45:00,2025-07-01,18:45:00,Tuesday,July,2025-07-01,10:45:00,Tuesday,July,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,5.34,-0.2,5.14,633,631,2025-07-01,10:45:39,Tuesday,July,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,0,-3.7453183520599254,-0.78,22464.8,22445.3,81,80,-1101.37,-4993.48,-4618.49,0,-2017.15,16.05,-621.06,-8366.75,-98.22,0,-2611.78,BEAR,HIGH,0,SL,0,0,379.35,4489.77,5025.84,0,1158.32,98.78,-1605.29,-2198.88,-77.23,0,-289.93,UNKNOWN,UNKNOWN,0,-0.2,-3.89,-20,1,0,5,-0.78,22445.3,22464.8,0.01,-0.19,0.5,-19,1,1,0,0,0.5,22440.8,25,-0.11,5,22568.3,-102.5,0.46,26,Late,0,-82.73,-9483.24,984.23,80,1,1,2025.07.01 18:45,0,81,80,-4993.48,-4618.49,-1101.37,0,-2017.15,16.05,-621.06,-8366.75,-98.22,0,-2611.78,BEAR,HIGH,,PASS,1,2025.07.01 18:45,0.65,81,80,-4993.48,-4618.49,-1101.37,0,-2017.15,16.05,-621.06,-8366.75,-98.22,0,-2611.78,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.874Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
632,MT5_Backtest,634,2025.07.01 19:20:00,2025-07-01,19:20:00,Tuesday,July,2025-07-01,11:20:00,Tuesday,July,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,22,5.14,-0.2,4.94,635,633,2025-07-01,11:30:35,Tuesday,July,15-047,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,sell,out,22,0,0,Loss,Long,10,-3.8910505836575884,-0.81,22477.6,22499.1,78.33,100,1246.95,6573.3,4119.87,0,509.79,98.92,2256.95,102.16,696.69,0,-138.99,BULL,HIGH,0,SL,0,0,-105.9,-1145.79,1860.41,0,175.4,52.65,1960.68,-410.36,42.04,0,-492.65,UNKNOWN,UNKNOWN,0,-0.2,-4.05,-20.3,3,10,5,-0.81,22499.1,22477.6,0.02,-0.2,2,-19.5,2,3,0,0,0.5,22568.3,91.5,0.41,17,22452.3,-24.5,-0.11,31,Late,0,46.27,7719.1,296.27,100,1,1,2025.07.01 19:20,0,78.33,100,6573.3,4119.87,1246.95,0,509.79,98.92,2256.95,102.16,696.69,0,-138.99,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.875Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
634,MT5_Backtest,636,2025.07.03 17:05:00,2025-07-03,17:05:00,Thursday,July,2025-07-03,09:05:00,Thursday,July,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,22,4.94,-0.21,4.69,637,635,2025-07-03,21:10:25,Thursday,July,15-085,30-043,1h-022,2h-011,3h-008,4h-006,After Hours,sell,out,22,0,NaN,Loss,Long,725,-4.251012145748987,-0.9,22826.2,22911.1,91.67,100,1204.66,20401.35,3741.73,0,330.68,99.58,2748.58,3674.09,198.67,0,1079.02,BULL,HIGH,0,SL,0,0,-136.02,-5673.53,-3148.79,0,-424.52,16.18,-2166,-3682.22,-55.61,0,-922.59,UNKNOWN,UNKNOWN,0,-0.21,-4.48,-20.9,89,725,5,-0.9,22911.1,22826.2,0.65,-0.2,65.2,-19.7,20,89,0,0,0.5,22829,4,0.02,14,22795.6,-29.4,-0.13,49,Late,0,83.4,26074.88,4914.58,100,1,1,2025.07.03 17:05,0,91.67,100,20401.35,3741.73,1204.66,0,330.68,99.58,2748.58,3674.09,198.67,0,1079.02,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.875Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
636,MT5_Backtest,638,2025.07.07 18:00:00,2025-07-07,18:00:00,Monday,July,2025-07-07,10:00:00,Monday,July,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,4.69,-0.2,4.49,639,637,2025-07-07,10:02:07,Monday,July,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,2,-4.264392324093817,-0.89,22729.6,22710.1,83.67,80,-1402.71,-6885.29,-1703.62,0,-136.47,16.18,-953.82,-1225.28,-147.48,0,-403.39,BEAR,HIGH,0,SL,0,0,261.64,8593.13,-1724.1,0,-1595.55,53.05,4266.93,-3527.03,213.72,0,-1566.09,UNKNOWN,UNKNOWN,0,-0.2,-4.45,-20,1,2,5,-0.89,22710.1,22729.6,0,-0.2,0,-19.5,0,1,0,0,0.5,22602.1,128,-0.56,42,22780.1,-50,0.22,16,Late,0,-36.87,-15478.42,-5220.75,80,1,1,2025.07.07 18:00,0,83.67,80,-6885.29,-1703.62,-1402.71,0,-136.47,16.18,-953.82,-1225.28,-147.48,0,-403.39,BEAR,HIGH,,PASS,1,2025.07.07 18:00,2.1166666666666667,83.67,80,-6885.29,-1703.62,-1402.71,0,-136.47,16.18,-953.82,-1225.28,-147.48,0,-403.39,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.875Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
638,MT5_Backtest,640,2025.07.08 18:30:00,2025-07-08,18:30:00,Tuesday,July,2025-07-08,10:30:00,Tuesday,July,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,4.49,-0.2,4.29,641,639,2025-07-08,10:33:20,Tuesday,July,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,3,-4.4543429844097995,-0.93,22711.9,22692.4,81,80,-1138.55,-6405.81,-2206.48,0,-91.27,16.7,-2727.89,-1529.22,-506.31,0,-166.47,BEAR,HIGH,0,SL,0,0,-113.22,-673.23,2338.27,0,200.72,56.18,1356.25,2046.53,81.33,0,491.02,UNKNOWN,UNKNOWN,0,-0.2,-4.66,-20,1,3,5,-0.93,22692.4,22711.9,0,-0.2,0,-19.5,0,1,0,0,0.5,22691.6,20.8,-0.09,45,22785.4,-73,0.32,12,Late,0,-39.48,-5732.57,-4084.14,80,1,1,2025.07.08 18:30,0,81,80,-6405.81,-2206.48,-1138.55,0,-91.27,16.7,-2727.89,-1529.22,-506.31,0,-166.47,BEAR,HIGH,,PASS,1,2025.07.08 18:30,3.3333333333333335,81,80,-6405.81,-2206.48,-1138.55,0,-91.27,16.7,-2727.89,-1529.22,-506.31,0,-166.47,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.876Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
640,MT5_Backtest,642,2025.07.09 17:45:00,2025-07-09,17:45:00,Wednesday,July,2025-07-09,09:45:00,Wednesday,July,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,4.29,-0.2,4.09,643,641,2025-07-09,09:46:06,Wednesday,July,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,1,-4.662004662004662,-0.98,22823.5,22804,81,80,-1145.86,-21435.98,-3228.01,0,1517.72,31.05,-5296.64,2438.57,-274.03,0,923.09,BEAR,HIGH,0,SL,0,0,92.49,2444.71,-407.13,0,134.18,63.8,-986.75,302.89,-50.41,0,253.43,UNKNOWN,UNKNOWN,0,-0.2,-4.89,-20.2,1,1,5,-0.98,22804,22823.5,0,-0.2,0,-19.5,0,1,0,0,0.5,22742.7,81.5,-0.36,7,22850.7,-26.5,0.12,42,Late,0,-32.75,-23880.69,-4309.89,80,1,1,2025.07.09 17:45,0,81,80,-21435.98,-3228.01,-1145.86,0,1517.72,31.05,-5296.64,2438.57,-274.03,0,923.09,BEAR,HIGH,,PASS,1,2025.07.09 17:45,1.1,81,80,-21435.98,-3228.01,-1145.86,0,1517.72,31.05,-5296.64,2438.57,-274.03,0,923.09,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.876Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
642,MT5_Backtest,644,2025.07.10 17:05:00,2025-07-10,17:05:00,Thursday,July,2025-07-10,09:05:00,Thursday,July,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,22,4.09,-0.21,3.88,645,643,2025-07-10,09:10:12,Thursday,July,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,22,0,0,Loss,Short,5,-5.134474327628362,-1.08,22768.5,22731.2,89,80,-1069.97,-27266.57,-1901.35,0,1341,31.45,-5172.44,-3068.53,-129.64,0,-903.24,BEAR,HIGH,0,SL,0,0,154.85,4254.94,-2412,0,-605.51,53.05,93.89,312.83,-20.92,0,147.33,UNKNOWN,UNKNOWN,0,-0.21,-5.41,-20.9,2,5,5,-1.08,22731.2,22768.5,0.18,-0.19,18.3,-19,1,2,0,0,0.5,22733,37.4,-0.16,4,22874.5,-104.1,0.46,48,Late,0,-21.6,-31521.51,-5266.32,80,1,1,2025.07.10 17:05,0,89,80,-27266.57,-1901.35,-1069.97,0,1341,31.45,-5172.44,-3068.53,-129.64,0,-903.24,BEAR,HIGH,,PASS,1,2025.07.10 17:05,5.2,89,80,-27266.57,-1901.35,-1069.97,0,1341,31.45,-5172.44,-3068.53,-129.64,0,-903.24,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.876Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
644,MT5_Backtest,646,2025.07.11 17:25:00,2025-07-11,17:25:00,Friday,July,2025-07-11,09:25:00,Friday,July,15-038,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,22,3.88,-0.21,3.67,647,645,2025-07-11,09:41:55,Friday,July,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,22,0,0,Loss,Long,16,-5.412371134020619,-1.14,22807.9,22835.4,86.33,100,1088.12,13230.33,1569.89,0,192.61,99.32,-614.77,-798.29,9.65,0,-13.76,BULL,HIGH,0,SL,0,0,418.49,3926.81,1054.68,0,161.68,99.45,343.85,923.05,93.93,0,327.88,UNKNOWN,UNKNOWN,0,-0.21,-5.72,-20.5,4,16,5,-1.14,22835.4,22807.9,0.11,-0.17,10.5,-17,3,4,0,0,0.5,22851.3,46.9,0.21,30,22737.1,-67.3,-0.3,8,Late,0,-0.13,9303.52,-958.62,100,1,1,2025.07.11 17:25,0,86.33,100,13230.33,1569.89,1088.12,0,192.61,99.32,-614.77,-798.29,9.65,0,-13.76,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.877Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
