IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
296,MT5_Backtest,296,2025.11.18 14:51:00,2025-11-18,14:51:00,Tuesday,November,2025-11-18,06:51:00,Tuesday,November,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.03,24,4.53,0.46,4.99,297,297,2025-11-18,06:56:03,Tuesday,November,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,buy,out,24,0,0,Win,Short,5,10.154525386313466,0.31,24667.5,24635.5,81,80,-385.77,-7355.36,-2502.87,0,-476.92,16.05,-1462.36,-1209.54,-59.05,0,-257.24,BEAR,NORMAL,0,TP,0,0,-196.81,-4357.02,-5020.88,0,-1103.58,16.05,-2471.47,-4264.75,-64.69,0,-1061.67,UNKNOWN,UNKNOWN,0,0.46,9.22,15.3,6,5,30,0.31,24635.5,24667.5,0.14,-0.18,14.1,-17.9,6,3,0,5362500,0.5,24611.3,23,-0.09,3,24721.9,-87.6,0.36,20,Early,7.7,0,-2998.34,1009.1,80,1,1,2025.11.18 14:51,0,81,80,-7355.36,-2502.87,-385.77,0,-476.92,16.05,-1462.36,-1209.54,-59.05,0,-257.24,BEAR,NORMAL,,PASS,1,2025.11.18 14:56,0.05,83.67,80,-7299.09,-2336.26,-353.39,0,-587.28,16.18,-1234.72,-3840.69,-87.16,0,-1277.27,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.547Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
298,MT5_Backtest,298,2025.11.18 15:01:00,2025-11-18,15:01:00,Tuesday,November,2025-11-18,07:01:00,Tuesday,November,15-029,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.03,24,4.99,0.49,5.48,299,299,2025-11-18,07:02:23,Tuesday,November,15-029,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,sell,out,24,0,0,Win,Long,1,9.819639278557112,0.3,24666.3,24685.3,86.33,80,57.59,6227.72,10213.23,0,1957.41,93.77,6478.03,3937.42,52.16,0,518.34,BULL,NORMAL,0,TP,0,0,-139.3,-823.22,894,0,105.01,55.52,2238.85,1340.72,36.13,0,106.12,UNKNOWN,UNKNOWN,0,0.49,8.94,16.3,2,1,30,0.3,24685.3,24666.3,0.14,-0.05,14.5,-4.5,2,1,0,5033938.78,0.5,24721.9,34.8,0.14,14,24658.5,-28.6,-0.12,21,Early,18.5,38.26,7050.95,4239.18,80,1,1,2025.11.18 15:01,0,86.33,80,6227.72,10213.23,57.59,0,1957.41,93.77,6478.03,3937.42,52.16,0,518.34,BULL,NORMAL,,PASS,1,2025.11.18 15:01,1.3833333333333333,86.33,80,6227.72,10213.23,57.59,0,1957.41,93.77,6478.03,3937.42,52.16,0,518.34,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.548Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
300,MT5_Backtest,300,2025.11.18 15:05:00,2025-11-18,15:05:00,Tuesday,November,2025-11-18,07:05:00,Tuesday,November,15-029,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.04,24,5.48,-1.63,3.85,301,301,2025-11-18,07:21:33,Tuesday,November,15-030,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,sell,out,24,0,0,Loss,Long,16,-29.74452554744525,-1.41,24670.8,24721.9,89,100,409.83,16551.86,285.44,0,-1233.38,84.45,581.96,-4350.33,70.1,0,-1147.02,BULL,NORMAL,0,SL,0,0,62.49,1182.49,2781.53,0,823.44,93.4,1154.48,4098.96,51.52,0,1300.35,UNKNOWN,UNKNOWN,0,-1.63,-42.34,-40.7,17,16,30,-1.41,24721.9,24670.8,0.11,-0.4,11.4,-39.7,11,17,-0.01,0,0.5,24718.3,48.5,0.2,13,24658.5,-11.3,-0.05,2,Good,0,-8.95,15369.38,-572.51,100,1,1,2025.11.18 15:05,0,89,100,16551.86,285.44,409.83,0,-1233.38,84.45,581.96,-4350.33,70.1,0,-1147.02,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.548Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
302,MT5_Backtest,302,2025.11.18 16:05:01,2025-11-18,16:05:01,Tuesday,November,2025-11-18,08:05:01,Tuesday,November,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.02,24,3.85,0.3,4.15,303,303,2025-11-18,08:12:04,Tuesday,November,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,buy,out,24,0,0,Win,Short,7,7.792207792207792,0.24,24707.3,24675,81,60,-50.5,-499.76,-4404.23,0,-1455.25,16.02,-215.48,-2761.63,-41.79,0,-941.35,BEAR,NORMAL,0,TP,0,0,-952.11,-9921.94,-1586.7,0,-618.97,15.78,-263.15,-792.49,-670.03,0,-169.78,UNKNOWN,UNKNOWN,0,0.3,7.23,15.1,8,7,30,0.24,24675,24707.3,0.14,-0.19,13.6,-18.7,8,4,0,8235766.67,0.5,24452.4,221.1,-0.9,49,24781.8,-108.3,0.44,22,Early,206,0.24,9422.18,47.67,60,1,1,2025.11.18 16:05,0.016666666666666666,81,60,-499.76,-4404.23,-50.5,0,-1455.25,16.02,-215.48,-2761.63,-41.79,0,-941.35,BEAR,NORMAL,,PASS,1,2025.11.18 16:07,5.066666666666666,81,80,-2115.64,-2330.82,-192.71,0,-454.54,16.05,-1282.44,613.4,-177.07,0,442.65,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.548Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
304,MT5_Backtest,304,2025.11.18 17:04:00,2025-11-18,17:04:00,Tuesday,November,2025-11-18,09:04:00,Tuesday,November,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.03,24,4.15,0.45,4.6,305,305,2025-11-18,09:04:17,Tuesday,November,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,0,10.843373493975902,0.33,24426,24402,83.67,80,-1482.93,-16784.48,-2158.7,0,-171.8,16.18,-331.15,3636.03,126.44,0,1286.74,BEAR,NORMAL,0,TP,0,0,110.95,612.48,2690.38,0,510.99,91.85,1711.2,7225.4,213.93,0,2458.98,UNKNOWN,UNKNOWN,0,0.45,9.78,15.1,1,0,30,0.33,24402,24426,0.14,-0.1,13.6,-10.4,1,1,0,5428000,0.5,24379.3,21.2,-0.09,2,24560.6,-160.1,0.66,24,Early,6.1,-75.67,-17396.96,-2042.35,80,1,1,2025.11.18 17:04,0,83.67,80,-16784.48,-2158.7,-1482.93,0,-171.8,16.18,-331.15,3636.03,126.44,0,1286.74,BEAR,NORMAL,,PASS,1,2025.11.18 17:04,0.2833333333333333,83.67,80,-16784.48,-2158.7,-1482.93,0,-171.8,16.18,-331.15,3636.03,126.44,0,1286.74,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.549Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
306,MT5_Backtest,306,2025.11.18 17:12:00,2025-11-18,17:12:00,Tuesday,November,2025-11-18,09:12:00,Tuesday,November,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.03,24,4.6,0.45,5.05,307,307,2025-11-18,09:12:57,Tuesday,November,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,0,9.782608695652174,0.3,24443.3,24412.8,81,60,-210.38,-3984.76,-9871.68,0,-2831.61,13.05,-6328.19,-6010.1,-67.27,0,-840.1,BEAR,NORMAL,0,TP,0,0,-423.11,-4932.72,-1850.22,0,-91.66,12.74,-5027.82,-3251.75,-531.99,0,-472.03,UNKNOWN,UNKNOWN,0,0.45,8.91,15,1,0,30,0.3,24412.8,24443.3,0.14,-0.16,14.5,-16,1,1,0,5431844.44,0.5,24385.3,27,-0.11,6,24560.6,-148.3,0.61,16,Early,12,0.31,947.96,-1300.36,60,1,1,2025.11.18 17:12,0,81,60,-3984.76,-9871.68,-210.38,0,-2831.61,13.05,-6328.19,-6010.1,-67.27,0,-840.1,BEAR,NORMAL,,PASS,1,2025.11.18 17:12,0.95,81,60,-3984.76,-9871.68,-210.38,0,-2831.61,13.05,-6328.19,-6010.1,-67.27,0,-840.1,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.549Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
308,MT5_Backtest,308,2025.11.18 18:34:00,2025-11-18,18:34:00,Tuesday,November,2025-11-18,10:34:00,Tuesday,November,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.03,24,5.05,-1.21,3.84,309,309,2025-11-18,10:35:01,Tuesday,November,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,24,0,0,Loss,Long,1,-23.96039603960396,-1.05,24586.6,24625.3,89,100,496.5,9909.78,10.7,0,205.96,86.2,169.52,2519.31,224.24,0,852.37,BULL,NORMAL,0,SL,0,0,-654.5,-3642.67,-3903.18,0,-1361.26,15.25,-716.43,-7643.41,-200.68,0,-2689.6,UNKNOWN,UNKNOWN,0,-1.21,-31.51,-40.2,2,1,30,-1.05,24625.3,24586.6,0,-0.39,0,-38.7,0,2,0,0,0.5,24645.3,60.2,0.24,11,24522.1,-63,-0.26,43,Late,0,70.95,13552.46,885.95,100,1,1,2025.11.18 18:34,0,89,100,9909.78,10.7,496.5,0,205.96,86.2,169.52,2519.31,224.24,0,852.37,BULL,NORMAL,,PASS,1,2025.11.18 18:34,1.0166666666666666,89,100,9909.78,10.7,496.5,0,205.96,86.2,169.52,2519.31,224.24,0,852.37,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.549Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
310,MT5_Backtest,310,2025.11.18 18:54:00,2025-11-18,18:54:00,Tuesday,November,2025-11-18,10:54:00,Tuesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.02,24,3.84,-0.82,3.02,311,311,2025-11-18,10:55:02,Tuesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Loss,Short,1,-21.354166666666664,-0.91,24614,24574,83.67,80,-776.86,-6908.6,-1495.97,0,-93.18,16.7,-134.15,4912.2,-164.69,0,1810.73,BEAR,NORMAL,0,SL,0,0,434.18,22615.41,-5228.91,0,-2389.08,53.32,865.89,-4225.63,34.01,0,-1112.37,UNKNOWN,UNKNOWN,0,-0.82,-27.15,-41,2,1,30,-0.91,24574,24614,0.01,-0.39,0.8,-39.2,1,2,0,0,0.5,24441.3,174.5,-0.71,39,24679.8,-64,0.26,49,Late,0,-36.62,-29524.01,-1000.03,80,1,1,2025.11.18 18:54,0,83.67,80,-6908.6,-1495.97,-776.86,0,-93.18,16.7,-134.15,4912.2,-164.69,0,1810.73,BEAR,NORMAL,,PASS,1,2025.11.18 18:54,1.0333333333333334,83.67,80,-6908.6,-1495.97,-776.86,0,-93.18,16.7,-134.15,4912.2,-164.69,0,1810.73,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.550Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
312,MT5_Backtest,312,2025.11.18 18:56:00,2025-11-18,18:56:00,Tuesday,November,2025-11-18,10:56:00,Tuesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.02,24,3.02,-0.81,2.21,313,313,2025-11-18,10:58:58,Tuesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,24,0,0,Loss,Long,2,-26.821192052980138,-1.22,24584.8,24633.1,81,100,342.76,4633,6227.29,0,1174.77,99.05,5294.31,6257.12,506.54,0,1538.13,BULL,NORMAL,0,SL,0,0,196.55,6121.69,-9207.5,0,-1507.43,52.92,-4731.95,-4094.64,-112.54,0,-654.13,UNKNOWN,UNKNOWN,0,-0.81,-36.65,-40.7,3,2,30,-1.22,24633.1,24584.8,0.09,-0.39,9.3,-39,2,3,0,0,0.5,24679.8,96.7,0.39,46,24441.3,-141.8,-0.58,36,Late,0,46.13,-1488.69,10026.26,100,1,1,2025.11.18 18:56,0,81,100,4633,6227.29,342.76,0,1174.77,99.05,5294.31,6257.12,506.54,0,1538.13,BULL,NORMAL,,PASS,1,2025.11.18 18:56,2.966666666666667,81,100,4633,6227.29,342.76,0,1174.77,99.05,5294.31,6257.12,506.54,0,1538.13,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.550Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
314,MT5_Backtest,314,2025.11.18 19:49:00,2025-11-18,19:49:00,Tuesday,November,2025-11-18,11:49:00,Tuesday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,2.21,0.16,2.37,315,315,2025-11-18,11:53:42,Tuesday,November,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,sell,out,24,0,0,Win,Long,4,7.239819004524888,0.23,24630.6,24682.6,81,100,429.79,7456.17,1175.58,0,1475.99,99.05,-2265.43,1359.48,-33.3,0,462.97,BULL,NORMAL,0,TP,0,0,510.49,10146.46,5012.69,0,462.48,99.05,6326.02,9508.22,388.15,0,2471.33,UNKNOWN,UNKNOWN,0,0.16,6.75,15.5,5,4,30,0.23,24682.6,24630.6,0.14,-0.38,14.3,-37.7,5,3,0,15394125,0.5,24753.7,69.9,0.28,48,24652.6,-31.2,-0.13,3,Early,54.4,0,-2690.29,-8591.45,100,1,1,2025.11.18 19:49,0,81,100,7456.17,1175.58,429.79,0,1475.99,99.05,-2265.43,1359.48,-33.3,0,462.97,BULL,NORMAL,,PASS,1,2025.11.18 19:49,4.7,81,100,7456.17,1175.58,429.79,0,1475.99,99.05,-2265.43,1359.48,-33.3,0,462.97,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.550Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
316,MT5_Backtest,316,2025.11.18 20:41:00,2025-11-18,20:41:00,Tuesday,November,2025-11-18,12:41:00,Tuesday,November,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,2.37,-0.41,1.96,317,317,2025-11-18,12:43:03,Tuesday,November,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Loss,Long,2,-17.299578059071727,-0.7,24714.3,24753.3,81,100,346.07,7184.05,8815.26,0,2116.48,99.05,6326.02,9508.22,388.15,0,2471.33,BULL,NORMAL,0,SL,0,0,-306.97,-1971.95,3831.89,0,1175,55.38,663.21,2217,143.72,0,666.75,UNKNOWN,UNKNOWN,0,-0.41,-20.92,-41,3,2,30,-0.7,24753.3,24714.3,0.01,-0.39,0.5,-38.5,1,3,0,0,0.5,24752.1,40.3,0.16,10,24642.1,-69.7,-0.28,16,Late,0,43.67,9156,5662.8,100,1,1,2025.11.18 20:41,0,81,100,7184.05,8815.26,346.07,0,2116.48,99.05,6326.02,9508.22,388.15,0,2471.33,BULL,NORMAL,,PASS,1,2025.11.18 20:41,2.05,81,100,7184.05,8815.26,346.07,0,2116.48,99.05,6326.02,9508.22,388.15,0,2471.33,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.551Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
318,MT5_Backtest,318,2025.11.18 21:10:00,2025-11-18,21:10:00,Tuesday,November,2025-11-18,13:10:00,Tuesday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.96,0.16,2.12,319,319,2025-11-18,13:14:01,Tuesday,November,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Win,Long,4,8.16326530612245,0.25,24677.1,24718.3,81,100,421.98,4136.58,1796.9,0,-33.41,89.04,2154.48,857.55,277.89,0,118.9,BULL,NORMAL,0,TP,0,0,234.95,3328.53,-4461.43,0,-1734.46,53.18,38.41,-4959.27,76.72,0,-1574.52,UNKNOWN,UNKNOWN,0,0.16,7.55,15.5,5,4,30,0.25,24718.3,24677.1,0.14,-0.27,14,-27.2,5,2,0,15423187.5,0.5,24762.1,42.3,0.17,27,24638.1,-81.7,-0.33,20,Early,26.8,35.86,808.05,2116.07,100,1,1,2025.11.18 21:10,0,81,100,4136.58,1796.9,421.98,0,-33.41,89.04,2154.48,857.55,277.89,0,118.9,BULL,NORMAL,,PASS,1,2025.11.18 21:14,0.016666666666666666,81,100,5314.55,1718.77,570.01,0,262.18,99.05,-132.33,-1431.43,-186.12,0,-411.82,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.551Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
320,MT5_Backtest,320,2025.11.18 21:17:00,2025-11-18,21:17:00,Tuesday,November,2025-11-18,13:17:00,Tuesday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,2.12,0.15,2.27,321,321,2025-11-18,13:17:25,Tuesday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,24,0,0,Win,Short,0,7.0754716981132075,0.22,24687.3,24668.8,83.67,60,-59.99,-1976.37,-4975.18,0,-1161.4,15.58,-1888.89,-569.05,-110.64,0,91.69,BEAR,NORMAL,0,TP,0,0,-481.74,-9664.57,-3856.3,0,-38.46,20.93,-5599.33,-2377.36,-345.53,0,-38.74,UNKNOWN,UNKNOWN,0,0.15,6.61,15.1,1,0,30,0.22,24668.8,24687.3,0.14,-0.05,13.8,-4.7,1,1,0,16458200,0.5,24638.1,29.4,-0.12,17,24762.1,-94.6,0.38,24,Early,14.3,-5.35,7688.2,3710.44,60,1,1,2025.11.18 21:17,0,83.67,60,-1976.37,-4975.18,-59.99,0,-1161.4,15.58,-1888.89,-569.05,-110.64,0,91.69,BEAR,NORMAL,,PASS,1,2025.11.18 21:17,0.4166666666666667,83.67,60,-1976.37,-4975.18,-59.99,0,-1161.4,15.58,-1888.89,-569.05,-110.64,0,91.69,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.551Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
322,MT5_Backtest,322,2025.11.18 21:20:00,2025-11-18,21:20:00,Tuesday,November,2025-11-18,13:20:00,Tuesday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,2.27,-0.41,1.86,323,323,2025-11-18,13:21:57,Tuesday,November,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24,0,0,Loss,Long,1,-18.06167400881057,-0.73,24671.1,24722.2,83.67,80,101.82,1155.14,3952.57,0,1214.65,96.18,3606.89,8025.18,77.55,0,2274.43,BULL,NORMAL,0,SL,0,0,-322.67,-5531.73,1525.86,0,483.26,55.78,-249.56,296.55,-51.3,0,-127.82,UNKNOWN,UNKNOWN,0,-0.41,-22.04,-41,2,1,30,-0.73,24722.2,24671.1,0.11,-0.4,11.4,-39.7,1,2,0,0,0.5,24762.1,92.3,0.37,20,24638.1,-31.7,-0.13,13,Late,0,40.4,6686.87,3856.46,80,1,1,2025.11.18 21:20,0,83.67,80,1155.14,3952.57,101.82,0,1214.65,96.18,3606.89,8025.18,77.55,0,2274.43,BULL,NORMAL,,PASS,1,2025.11.18 21:20,1.95,83.67,80,1155.14,3952.57,101.82,0,1214.65,96.18,3606.89,8025.18,77.55,0,2274.43,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.551Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
