IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
3988,MT5_Backtest,3988,2025.09.23 04:55:00,2025-09-23,04:55:00,Tuesday,September,2025-09-22,20:55:00,Monday,September,15-084,30-042,1h-021,2h-011,3h-007,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.35,24783.5,1,-3.15,1,3989,3989,2025-09-22,21:15:00,Monday,September,15-086,30-043,1h-022,2h-011,3h-008,4h-006,After Hours,buy,out,24792.5,0,0,,NAS100,Loss,Short,20,-315,-0.02,24793.8,24782.7,83.67,NAS100,60,-18.66,-532.22,-3500.73,0,-773.78,18.06,-1317.62,-1414.85,-26.38,0,-293.3,BEAR,NORMAL,440,MANUAL,NAS100,83.67,100,58.41,3583.13,4118.2,0,1143.98,96.69,-450.27,2667,-49.67,10,854.38,UNKNOWN,UNKNOWN,390,-3.15,-0.18,-9,5,20,10,-0.02,24782.7,24793.8,0.01,-0.1,0.8,-10.3,1,4,-0.01,0,0.5,24762.9,29.6,-0.12,28,24800.2,-7.7,0.03,43,Late,0,-78.62,-4115.35,-867.35,-40,1,1,2025.09.23 04:55,0,83.67,60,-532.22,-3500.73,-18.66,0,-773.78,18.06,-1317.62,-1414.85,-26.38,0,-293.3,BEAR,NORMAL,,PASS,1,2025.09.23 05:15,0,83.67,80,1369.46,2763.84,4.89,0,849.68,90.48,627.26,1460.4,-2.63,-10,318.66,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.005Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
3990,MT5_Backtest,3990,2025.09.23 05:15:00,2025-09-23,05:15:00,Tuesday,September,2025-09-22,21:15:00,Monday,September,15-086,30-043,1h-022,2h-011,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.35,24792.5,1,-3.99,1,3991,3991,2025-09-22,21:30:00,Monday,September,15-087,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,sell,out,24781.1,0,0,,NAS100,Loss,Long,15,-399,-0.02,24779.5,24792.5,83.67,NAS100,80,4.89,1369.46,2763.84,0,849.68,90.48,627.26,1460.4,-2.63,-10,318.66,BULL,NORMAL,440,MANUAL,NAS100,83.67,80,76.28,1331.28,-2648.67,0,-909.81,51.76,952.11,-2837.18,30.93,0,-1232.18,UNKNOWN,UNKNOWN,390,-3.99,-0.23,-11.4,4,15,10,-0.02,24792.5,24779.5,0,-0.13,0,-13,0,3,-0.02,0,0.5,24800.2,19.1,0.08,40,24762.9,-18.2,-0.07,25,Late,0,38.72,38.18,-324.86,0,1,1,2025.09.23 05:15,0,83.67,80,1369.46,2763.84,4.89,0,849.68,90.48,627.26,1460.4,-2.63,-10,318.66,BULL,NORMAL,,PASS,1,2025.09.23 05:30,0,86.33,80,-1372.99,-2080.71,-52.21,0,-522.84,19.18,-548.01,-2178.98,-0.14,-20,-719.36,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.010Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
3992,MT5_Backtest,3992,2025.09.23 05:30:00,2025-09-23,05:30:00,Tuesday,September,2025-09-22,21:30:00,Monday,September,15-087,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.35,24781.1,1,-3.92,1,3993,3993,2025-09-22,21:45:00,Monday,September,15-088,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,buy,out,24792.3,0,0,,NAS100,Loss,Short,15,-392,-0.02,24793.7,24781.1,86.33,NAS100,80,-52.21,-1372.99,-2080.71,0,-522.84,19.18,-548.01,-2178.98,-0.14,-20,-719.36,BEAR,NORMAL,440,MANUAL,NAS100,81,100,109.81,1010.65,832.36,0,340.64,99.05,-1680.06,-1412.75,-61.82,-20,-261.59,UNKNOWN,UNKNOWN,390,-3.92,-0.22,-11.2,4,15,10,-0.02,24781.1,24793.7,0,-0.13,0,-12.6,0,3,-0.02,0,0.5,24762.9,29.4,-0.12,22,24800.2,-7.9,0.03,37,Late,0,-79.87,-2383.64,1132.05,-20,1,1,2025.09.23 05:30,0,86.33,80,-1372.99,-2080.71,-52.21,0,-522.84,19.18,-548.01,-2178.98,-0.14,-20,-719.36,BEAR,NORMAL,,PASS,1,2025.09.23 05:45,0,81,80,1216.45,2298.02,15.63,0,663.42,90.99,278.75,1085.75,-0.91,-10,331.69,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.016Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
3994,MT5_Backtest,3994,2025.09.23 05:45:00,2025-09-23,05:45:00,Tuesday,September,2025-09-22,21:45:00,Monday,September,15-088,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.34,24792.3,1,-1.67,1,3995,3995,2025-09-23,01:45:00,Tuesday,September,15-008,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,24787.4,0,0,,NAS100,Loss,Long,240,-167,-0.01,24762.9,24800.2,81,NAS100,80,15.63,1216.45,2298.02,0,663.42,90.99,278.75,1085.75,-0.91,-10,331.69,BULL,NORMAL,440,MANUAL,NAS100,86.33,60,-88.96,-2698.42,2320.53,0,697.72,56.98,-847.63,427.44,-16.23,0,120.78,UNKNOWN,UNKNOWN,390,-1.67,-0.1,-4.9,49,240,10,-0.01,24800.2,24762.9,0.08,-0.29,7.9,-29.4,37,22,-0.01,0,0.5,24812.1,24.7,0.1,21,24765.8,-21.6,-0.09,5,Late,0,34.01,3914.87,1126.38,20,1,1,2025.09.23 05:45,0,81,80,1216.45,2298.02,15.63,0,663.42,90.99,278.75,1085.75,-0.91,-10,331.69,BULL,NORMAL,,PASS,1,2025.09.23 09:45,0,83.67,80,-775.77,-720.87,-83.16,0,74.58,30.29,-1680.06,-1412.75,-61.82,-20,-261.59,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.020Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
3996,MT5_Backtest,3996,2025.09.23 09:45:00,2025-09-23,09:45:00,Tuesday,September,2025-09-23,01:45:00,Tuesday,September,15-008,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.34,24787.4,1,-4.62,1,3997,3997,2025-09-23,03:05:00,Tuesday,September,15-013,30-007,1h-004,2h-002,3h-002,4h-001,After Hours,buy,out,24801,0,0,,NAS100,Loss,Short,80,-462,-0.03,24804.1,24769.7,83.67,NAS100,80,-83.16,-775.77,-720.87,0,74.58,30.29,-1680.06,-1412.75,-61.82,-20,-261.59,BEAR,NORMAL,390,MANUAL,NAS100,81,80,79.84,418.36,-2745.99,0,-771.75,51.84,365.33,-760.16,-20.6,-10,-182.97,UNKNOWN,UNKNOWN,390,-4.62,-0.27,-13.6,17,80,10,-0.03,24769.7,24804.1,0.18,-0.17,17.7,-16.7,5,3,-0.02,0,0.5,24758.8,42.2,-0.17,38,24812.1,-11.1,0.04,5,Late,0,-21.55,-1194.12,-2045.39,0,1,1,2025.09.23 09:45,0,83.67,80,-775.77,-720.87,-83.16,0,74.58,30.29,-1680.06,-1412.75,-61.82,-20,-261.59,BEAR,NORMAL,,PASS,1,2025.09.23 11:05,0,83.67,100,4404.9,1602.62,233.5,0,154.16,99.18,285.53,822.14,57.38,10,420.9,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.025Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
3998,MT5_Backtest,3998,2025.09.23 11:05:00,2025-09-23,11:05:00,Tuesday,September,2025-09-23,03:05:00,Tuesday,September,15-013,30-007,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.34,24801,1,-1.84,1,3999,3999,2025-09-23,03:50:00,Tuesday,September,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,sell,out,24795.6,0,0,,NAS100,Loss,Long,45,-184,-0.01,24792.8,24812.1,83.67,NAS100,100,233.5,4404.9,1602.62,0,154.16,99.18,285.53,822.14,57.38,10,420.9,BULL,NORMAL,390,MANUAL,NAS100,78.33,100,198.93,3982.79,2150.49,0,403.48,98.92,1124.23,-301.08,59.05,10,-298.23,UNKNOWN,UNKNOWN,390,-1.84,-0.11,-5.4,10,45,10,-0.01,24812.1,24792.8,0.11,-0.08,11.1,-8.2,5,1,-0.01,0,0.5,24800.8,5.2,0.02,16,24758.8,-36.8,-0.15,29,Late,0,0.27,422.11,-838.7,0,1,1,2025.09.23 11:05,0,83.67,100,4404.9,1602.62,233.5,0,154.16,99.18,285.53,822.14,57.38,10,420.9,BULL,NORMAL,,PASS,1,2025.09.23 11:50,0,83.67,80,-1397.57,-935.44,-95.83,0,353.97,31.43,-2231.51,-262.98,-85.06,-10,132.28,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.030Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4000,MT5_Backtest,4000,2025.09.23 11:50:00,2025-09-23,11:50:00,Tuesday,September,2025-09-23,03:50:00,Tuesday,September,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.34,24795.6,1,1.84,1,4001,4001,2025-09-23,06:00:00,Tuesday,September,15-025,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,buy,out,24790.2,0,0,,NAS100,Win,Short,130,184,0.01,24804.7,24777.7,83.67,NAS100,80,-95.83,-1397.57,-935.44,0,353.97,31.43,-2231.51,-262.98,-85.06,-10,132.28,BEAR,NORMAL,390,MANUAL,NAS100,59.67,40,-439.38,-1520.34,169.97,0,112.31,49.88,-376.51,-195.6,-77.76,-10,94.54,UNKNOWN,UNKNOWN,340,1.84,0.11,5.4,27,130,10,0.01,24777.7,24804.7,0.18,-0.09,17.9,-9.1,23,16,0.01,1348081.52,0.5,24714.3,75.9,-0.31,37,24796.3,-6.1,0.02,25,Early,70.5,-18.45,122.77,-1855,40,1,1,2025.09.23 11:50,0,83.67,80,-1397.57,-935.44,-95.83,0,353.97,31.43,-2231.51,-262.98,-85.06,-10,132.28,BEAR,NORMAL,,PASS,1,2025.09.23 14:00,0,83.67,80,405.23,1433.08,17.94,0,32.77,86.22,1840.25,-240.34,29.04,0,-384.11,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-26T23:10:53.034Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4002,MT5_Backtest,4002,2025.09.23 14:00:00,2025-09-23,14:00:00,Tuesday,September,2025-09-23,06:00:00,Tuesday,September,15-025,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.34,24790.2,1,-4.22,1,4003,4003,2025-09-23,08:35:00,Tuesday,September,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,24777.8,0,0,,NAS100,Loss,Long,155,-422,-0.02,24758.8,24796.3,83.67,NAS100,80,17.94,405.23,1433.08,0,32.77,86.22,1840.25,-240.34,29.04,0,-384.11,BULL,NORMAL,390,MANUAL,NAS100,89,80,-534.63,-23987.07,-6291.71,0,-524.99,16.45,-3032.64,-1295.22,-64.2,10,-231.16,UNKNOWN,UNKNOWN,340,-4.22,-0.24,-12.4,32,155,10,-0.02,24796.3,24758.8,0.06,-0.31,6.1,-31.4,25,3,-0.02,0,0.5,24782.3,4.5,0.02,1,24601.6,-176.2,-0.71,49,Late,0,69.77,24392.31,4872.89,0,1,1,2025.09.23 14:00,0,83.67,80,405.23,1433.08,17.94,0,32.77,86.22,1840.25,-240.34,29.04,0,-384.11,BULL,NORMAL,,PASS,1,2025.09.23 16:35,0,83.67,80,-3517.18,-1429.18,-208.81,0,-115.39,16.18,-553.43,-426.28,-39.09,0,-179.74,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.039Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4004,MT5_Backtest,4004,2025.09.23 16:35:00,2025-09-23,16:35:00,Tuesday,September,2025-09-23,08:35:00,Tuesday,September,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.34,24778.1,1,47.8,1,4005,4005,2025-09-23,15:05:00,Tuesday,September,15-061,30-031,1h-016,2h-008,3h-006,4h-004,Closing Bell,buy,out,24637.5,0,0,,NAS100,Win,Short,390,4780,0.27,24785.7,24567.5,83.67,NAS100,80,-208.96,-3466.14,-1350.66,0,-92.96,16.18,-553.43,-426.28,-39.09,0,-179.74,BEAR,NORMAL,340,MANUAL,NAS100,81,80,-78.27,-2393.57,-1792.45,0,-313.65,17.35,-427.21,-1332.71,-1.31,-10,-372.28,UNKNOWN,UNKNOWN,440,47.8,2.68,140.6,79,390,10,0.27,24567.5,24785.7,2.11,-0.08,210.6,-7.6,50,1,0.19,51852.93,0.5,24600.5,37,-0.15,37,24650.7,-13.2,0.05,14,Good,0,-1.17,-1072.57,-126.21,0,1,1,2025.09.23 16:35,0,83.67,80,-3517.18,-1429.18,-208.81,0,-115.39,16.18,-553.43,-426.28,-39.09,0,-179.74,BEAR,NORMAL,,PASS,1,2025.09.23 23:05,0,91.67,100,7594.86,1152.6,549.03,0,9.97,92.83,355.54,-249.78,-0.25,0,-7.58,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.044Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4006,MT5_Backtest,4006,2025.09.23 23:05:00,2025-09-23,23:05:00,Tuesday,September,2025-09-23,15:05:00,Tuesday,September,15-061,30-031,1h-016,2h-008,3h-006,4h-004,Closing Bell,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.35,24637.5,1,-8.05,1,4007,4007,2025-09-23,15:25:00,Tuesday,September,15-062,30-031,1h-016,2h-008,3h-006,4h-004,After Hours,sell,out,24614.5,0,0,,NAS100,Loss,Long,20,-805.0000000000001,-0.05,24614.3,24637.5,91.67,NAS100,100,549.03,7594.86,1152.6,0,9.97,92.83,355.54,-249.78,-0.25,0,-7.58,BULL,NORMAL,340,MANUAL,NAS100,75.67,60,-89.43,-4419.14,288.99,0,346.56,56.42,-1290.2,-21.35,-44.95,0,87.72,UNKNOWN,UNKNOWN,440,-8.05,-0.45,-23,5,20,10,-0.05,24637.5,24614.3,0,-0.23,0,-23.2,0,4,-0.03,0,0.5,24650.7,36.2,0.15,10,24600.5,-14,-0.06,33,Late,0,36.41,12014,1645.73,40,1,1,2025.09.23 23:05,0,91.67,100,7594.86,1152.6,549.03,0,9.97,92.83,355.54,-249.78,-0.25,0,-7.58,BULL,NORMAL,,PASS,1,2025.09.23 23:25,0,86.33,60,-605.65,-3020.76,-51.44,0,-384.65,16.23,-2051.17,-1106.28,-84.55,0,-116.96,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.049Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4008,MT5_Backtest,4008,2025.09.23 23:25:00,2025-09-23,23:25:00,Tuesday,September,2025-09-23,15:25:00,Tuesday,September,15-062,30-031,1h-016,2h-008,3h-006,4h-004,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.35,24614.5,1,-8.86,1,4009,4009,2025-09-23,17:01:00,Tuesday,September,15-069,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,buy,out,24639.8,0,0.6,,NAS100,Loss,Short,96,-886,-0.05,24639.8,24613.4,86.33,NAS100,60,-51.44,-605.65,-3020.76,0,-384.65,16.23,-2051.17,-1106.28,-84.55,0,-116.96,BEAR,NORMAL,340,MANUAL,NAS100,83.67,80,-165.87,-2677.77,-737.05,0,-185.66,16.18,-124.61,-600.72,-32.06,10,-141.88,UNKNOWN,UNKNOWN,440,-8.86,-0.5,-25.3,8,96,10,-0.05,24613.4,24639.8,0.01,-0.25,1.1,-25.3,2,8,-0.04,0,0.5,24600.5,39.3,-0.16,26,24650.7,-10.9,0.04,3,Late,0,0.05,2072.12,-1926.57,-20,1,1,2025.09.23 23:25,0,86.33,60,-605.65,-3020.76,-51.44,0,-384.65,16.23,-2051.17,-1106.28,-84.55,0,-116.96,BEAR,NORMAL,,PASS,1,2025.09.24 01:01,0,86.33,100,2694.21,3012.3,283.82,0,838.92,99.32,312.03,-150.57,75.44,10,-123.28,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.056Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4010,MT5_Backtest,4010,2025.09.24 01:01:00,2025-09-24,01:01:00,Wednesday,September,2025-09-23,17:01:00,Tuesday,September,15-069,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.35,24639.8,1,-2.91,1,4011,4011,2025-09-23,18:55:00,Tuesday,September,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,sell,out,24631.5,0,0,,NAS100,Loss,Long,114,-291,-0.02,24630.7,24650.7,86.33,NAS100,100,283.82,2694.21,3012.3,0,838.92,99.32,312.03,-150.57,75.44,10,-123.28,BULL,NORMAL,340,MANUAL,NAS100,70.33,80,35.35,19.65,-617.16,0,-114.51,37.78,101.39,-415.52,8.49,-10,-241.31,UNKNOWN,UNKNOWN,440,-2.91,-0.16,-8.3,24,114,10,-0.02,24650.7,24630.7,0.11,-0.09,10.9,-9.1,3,23,-0.01,0,0.5,24634.7,3.2,0.01,8,24600.5,-31,-0.13,3,Late,0,61.54,2674.56,210.64,20,1,1,2025.09.24 01:01,0,86.33,100,2694.21,3012.3,283.82,0,838.92,99.32,312.03,-150.57,75.44,10,-123.28,BULL,NORMAL,,PASS,1,2025.09.24 02:55,0,81,80,-2762.03,-380.79,-128.88,0,25.2,25.44,-337.02,-18.83,-11.09,0,11.34,BEAR,LOW,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.061Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4012,MT5_Backtest,4012,2025.09.24 02:55:00,2025-09-24,02:55:00,Wednesday,September,2025-09-23,18:55:00,Tuesday,September,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.35,24631.5,1,-1.19,1,4013,4013,2025-09-23,19:30:00,Tuesday,September,15-079,30-040,1h-020,2h-010,3h-007,4h-005,After Hours,buy,out,24634.9,0,0,,NAS100,Loss,Short,35,-119,-0.01,24636.9,24604.9,81,NAS100,80,-128.88,-2762.03,-380.79,0,25.2,25.44,-337.02,-18.83,-11.09,0,11.34,BEAR,LOW,440,MANUAL,NAS100,73,80,56.21,188.52,-1463.45,0,-405.35,50.02,-522.47,-525.38,-9.66,0,-96.05,UNKNOWN,UNKNOWN,440,-1.19,-0.07,-3.4,8,35,10,-0.01,24604.9,24636.9,0.27,-0.05,26.6,-5.4,3,1,0,0,0.5,24605.5,29.4,-0.12,11,24634.9,0,0,0,Good,0,-24.58,-2950.55,185.45,0,1,1,2025.09.24 02:55,0,81,80,-2762.03,-380.79,-128.88,0,25.2,25.44,-337.02,-18.83,-11.09,0,11.34,BEAR,LOW,,PASS,1,2025.09.24 03:30,0,86.33,80,2429.77,5982,7.97,0,871.23,90.79,5107,5828.96,40.59,-10,1292.71,BULL,LOW,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:53.066Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
4014,MT5_Backtest,4014,2025.09.24 03:30:00,2025-09-24,03:30:00,Wednesday,September,2025-09-23,19:30:00,Tuesday,September,15-079,30-040,1h-020,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.35,24634.9,1,14.56,1,4015,4015,2025-09-24,03:55:00,Wednesday,September,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,sell,out,24676.5,0,0,,NAS100,Win,Long,505,1456,0.08,24605.5,24695.5,86.33,NAS100,80,7.97,2429.77,5982,0,871.23,90.79,5107,5828.96,40.59,-10,1292.71,BULL,LOW,440,MANUAL,NAS100,73,60,-110.67,-1511.44,3123.33,0,808.67,55.65,-414.59,-17.77,-22.41,0,41.19,UNKNOWN,UNKNOWN,390,14.56,0.82,41.6,102,505,10,0.08,24695.5,24605.5,0.61,-0.29,60.6,-29.4,92,11,0.06,168993.82,0.5,24702.5,26,0.11,28,24658.2,-18.3,-0.07,48,Early,-15.6,35.14,3941.22,5521.59,20,1,1,2025.09.24 03:30,0,86.33,80,2429.77,5982,7.97,0,871.23,90.79,5107,5828.96,40.59,-10,1292.71,BULL,LOW,,PASS,1,2025.09.24 11:55,0,81,60,-346.2,-1320.46,-21.25,0,-226.32,17.78,201.04,-1284.44,82.46,0,-632.51,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-26T23:10:53.070Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
