EAName_trade,EAVersion_trade,Ticket,OpenTime,CloseTime,Symbol_trade,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek,EAName_signal,EAVersion_signal,Timestamp,Symbol_signal,Signal,SignalType,Quality,Confluence,Momentum,Speed,Acceleration,Entropy,Jerk,Zone,Regime,Price,Spread,HighThreshold,LowThreshold,Balance,Equity,OpenPositions,PhysicsPass,RejectReason,Hour,DayOfWeek,IsWin,ProfitCategory,RiskAdjustedReturn,QualityBin
TP_Integrated_EA,3.11_PRODUCTION,186,2025-07-22 20:30:00,2025.07.23 19:30,NAS100,BUY,0.02,23105.4,23072.4,22605.4,24105.4,91.66666666666669,100.0,524.4880525120851,0.0,BULL,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.66,-0.064062742661904,-33.0,265,1380,1.0,-0.064062742661904,0.0,0.0,23154.6,23007.9,0.4919999999999709,-0.975,49.19999999999709,-97.5,258,237,23266.1,193.6999999999971,0.8395312147847518,45,23063.9,-8.5,-0.0368405540819333,1,1030.24,1030.2,0.0,20,2,19,3,TP_Integrated_EA,3.11_PRODUCTION,2025-07-22 20:30:00,NAS100,1,BUY,91.66666666666669,100.0,523.9880525120851,7918.222075843136,3025.228600639927,0.0,288.54163285168136,BULL,NORMAL,23100.7,33.99999999997817,0.0,0.0,1029.05,1030.99,1,PASS,PASS,20,2,0,Small Loss,-0.66,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,188,2025-07-23 19:30:00,2025.07.25 03:25,NAS100,SELL,0.02,23071.1,23292.1,23571.1,22071.1,91.66666666666669,80.0,-299.95614686715555,0.0,BEAR,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-4.42,-0.4308496120403945,-221.0,360,1915,1.0,-0.4308496120403945,0.0,0.0,23067.3,23296.5,0.0379999999999927,-2.2540000000000147,3.799999999999272,-225.40000000000143,1,359,23274.6,17.5,-0.0751327703384409,4,23309.6,-17.5,0.0751327703384409,35,1025.88,1025.79,0.0,19,3,3,5,TP_Integrated_EA,3.11_PRODUCTION,2025-07-23 19:30:00,NAS100,-1,SELL,91.66666666666669,80.0,-299.3061468671541,-4656.541953266198,-3900.7032798923487,0.0,-29.9633357661873,BEAR,NORMAL,23072.4,33.99999999997817,0.0,0.0,1030.99,1030.24,1,PASS,PASS,19,3,0,Small Loss,-4.42,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,190,2025-07-25 03:25:00,2025.07.30 10:20,NAS100,BUY,0.02,23292.1,23357.2,22792.1,24292.1,94.33333333333334,100.0,170.805957680482,0.0,BULL,NORMAL,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.3,0.1266143327424664,65.10000000000218,911,7615,1.0,0.1266143327424664,0.0,0.0,23528.8,23198.9,2.367000000000007,-0.9319999999999709,236.70000000000076,-93.19999999999708,710,159,23391.7,34.5,0.1477060606579555,9,23341.7,-15.5,-0.0663606939187916,15,1026.74,1026.67,0.0,3,5,10,3,TP_Integrated_EA,3.11_PRODUCTION,2025-07-25 03:25:00,NAS100,1,BUY,94.33333333333334,100.0,170.805957680482,6494.832782518393,1478.6510559437588,0.0,132.89042763600224,BULL,NORMAL,23287.6,45.0,0.0,0.0,1030.24,1025.88,1,PASS,PASS,3,5,1,Small Win,1.3,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,192,2025-07-30 10:20:00,2025.07.30 13:15,NAS100,SELL,0.02,23356.7,23381.6,23857.2,22357.2,91.66666666666669,80.0,-166.61287608043156,0.0,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.5,-0.0487215466167758,-24.899999999997817,36,175,1.0,-0.0487215466167758,0.0,0.0,23345.6,23395.6,0.1110000000000218,-0.3889999999999782,11.100000000002185,-38.89999999999782,15,9,23329.9,51.69999999999709,-0.2211140383891482,40,23406.4,-24.80000000000291,0.1060663085503255,43,1026.24,1026.16,0.0,10,3,13,3,TP_Integrated_EA,3.11_PRODUCTION,2025-07-30 10:20:00,NAS100,-1,SELL,91.66666666666669,80.0,-166.36287608043156,-9660.25391032776,-1545.1948513037255,0.0,207.46710716801977,BEAR,NORMAL,23357.2,38.99999999997817,0.0,0.0,1025.88,1026.74,1,PASS,PASS,10,3,0,Small Loss,-0.5,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,194,2025-07-30 13:15:00,2025.07.31 21:00,NAS100,BUY,0.02,23381.6,23273.4,22881.6,24381.6,91.66666666666669,100.0,170.49562641980344,0.0,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-2.16,-0.2109395599566402,-108.19999999999708,370,1904,1.0,-0.2109395599566402,0.0,0.0,23725.4,23236.7,3.438000000000029,-1.448999999999978,343.8000000000029,-144.89999999999782,247,106,23346.7,73.29999999999927,0.314951833423562,10,23125.7,-147.70000000000073,-0.6346300927238853,45,1023.99,1023.87,0.0,13,3,21,4,TP_Integrated_EA,3.11_PRODUCTION,2025-07-30 13:15:00,NAS100,1,BUY,91.66666666666669,100.0,170.49562641980344,5124.977247935361,3288.6435824912346,0.0,469.11768128452366,BULL,NORMAL,23377.7,38.99999999997817,0.0,0.0,1026.74,1026.24,1,PASS,PASS,13,3,0,Small Loss,-2.16,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,196,2025-07-31 21:00:00,2025.08.05 13:10,NAS100,SELL,0.02,23266.2,23262.2,23766.2,22266.2,91.66666666666666,80.0,-413.4504519771663,0.0,BEAR,NORMAL,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.08,0.007810745633305,4.0,734,6730,1.0,0.007810745633305,0.0,0.0,22676.2,23350.1,5.9,-0.8389999999999782,590.0,-83.89999999999782,278,10,23201.5,60.70000000000073,-0.2609383463301009,41,23301.0,-38.79999999999927,0.16679419831314,25,1024.23,1024.16,0.0,21,4,13,2,TP_Integrated_EA,3.11_PRODUCTION,2025-07-31 21:00:00,NAS100,-1,SELL,91.66666666666666,80.0,-409.9504519771663,-17750.86323394623,-2346.963069670592,0.0,-706.7630513046162,BEAR,NORMAL,23273.4,35.0,0.0,0.0,1026.24,1023.99,1,PASS,PASS,21,4,1,Small Win,0.08,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,198,2025-08-05 13:10:00,2025.08.06 03:00,NAS100,BUY,0.02,23262.2,22952.5,22762.2,24262.2,94.33333333333334,100.0,202.09008853264717,0.0,BULL,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-6.19,-0.6080848764674099,-309.7000000000007,155,830,1.0,-0.6080848764674099,0.0,0.0,23301.0,22946.8,0.3879999999999927,-3.1540000000000146,38.79999999999927,-315.40000000000146,25,135,23072.9,120.40000000000146,0.5245615945975448,49,22951.3,-1.2000000000007276,-0.0052281886504769,1,1017.95,1017.84,0.0,13,2,3,3,TP_Integrated_EA,3.11_PRODUCTION,2025-08-05 13:10:00,NAS100,1,BUY,94.33333333333334,100.0,202.09008853264717,6412.123911335648,2495.368922302123,0.0,407.6249751798224,BULL,NORMAL,23258.2,40.0,0.0,0.0,1023.99,1024.23,1,PASS,PASS,13,2,0,Large Loss,-6.19,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,200,2025-08-06 03:00:00,2025.08.06 03:40,NAS100,SELL,0.02,22950.0,22992.4,23450.0,21950.0,94.33333333333334,80.0,-302.4378257204503,0.0,BEAR,LOW,42.99999999999999,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.85,-0.0835709369776816,-42.400000000001455,9,40,1.0,-0.0835709369776816,0.0,0.0,22950.0,22999.6,0.0,-0.4959999999999854,0.0,-49.59999999999855,0,7,22966.0,26.40000000000145,-0.1148205493989381,5,23074.2,-81.79999999999927,0.3557697326072931,42,1017.1,1017.01,0.0,3,3,3,3,TP_Integrated_EA,3.11_PRODUCTION,2025-08-06 03:00:00,NAS100,-1,SELL,94.33333333333334,80.0,-301.1878257204503,-5997.931479462668,-4022.201546924559,0.0,-752.3388939882469,BEAR,LOW,22952.5,42.99999999999272,0.0,0.0,1024.23,1017.95,1,PASS,PASS,3,3,0,Small Loss,-0.85,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,202,2025-08-06 03:40:00,2025.08.08 15:25,NAS100,BUY,0.02,22992.4,23438.6,22492.4,23992.4,91.66666666666669,100.0,330.7914093302229,0.0,BULL,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,8.92,0.8695313109256805,446.1999999999971,694,3584,1.0,0.8695313109256805,0.0,0.0,23576.1,22966.0,5.836999999999971,-0.2640000000000145,583.6999999999971,-26.40000000000145,437,5,23608.6,170.0,0.7252992926198665,47,23426.9,-11.69999999999709,-0.0499176571979431,4,1025.84,1025.74,0.0,3,3,15,5,TP_Integrated_EA,3.11_PRODUCTION,2025-08-06 03:40:00,NAS100,1,BUY,91.66666666666669,100.0,330.7914093302229,3368.1820980770817,1324.1163196643288,0.0,99.79223539581324,BULL,NORMAL,22988.0,44.00000000001455,0.0,0.0,1017.95,1017.1,1,PASS,PASS,3,3,1,Medium Win,8.92,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,204,2025-08-08 15:25:00,2025.08.13 15:36,NAS100,SELL,0.02,23439.9,23940.2,23939.9,22439.9,91.66666666666669,80.0,-193.37166195040717,0.0,BEAR,NORMAL,39.0,SL,0.0,0.0,UNKNOWN,UNKNOWN,-10.01,-0.9852459177747812,-500.2999999999993,830,7211,1.0,-0.9852459177747812,0.0,0.0,23430.8,23937.2,0.0910000000000218,-4.972999999999993,9.100000000002185,-497.2999999999993,4,782,23810.5,129.70000000000073,-0.5417665683661821,33,23985.5,-45.29999999999927,0.1892214768464727,13,1015.99,1015.99,0.0,15,5,15,3,TP_Integrated_EA,3.11_PRODUCTION,2025-08-08 15:25:00,NAS100,-1,SELL,91.66666666666669,80.0,-192.9716619504057,-14720.581345142336,-2493.1020314794964,0.0,590.9221909796788,BEAR,NORMAL,23438.6,40.0,0.0,0.0,1017.1,1025.84,1,PASS,PASS,15,5,0,Large Loss,-10.01,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,206,2025-08-13 16:35:00,2025.08.18 09:30,NAS100,BUY,0.02,23979.2,23729.4,23479.2,24979.2,91.66666666666666,100.0,246.46513715641905,0.0,BULL,NORMAL,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-5.0,-0.49478007025877,-249.79999999999927,737,6775,1.0,-0.49478007025877,0.0,0.0,23985.5,23654.5,0.0629999999999927,-3.2470000000000074,6.299999999999272,-324.7000000000007,1,578,23748.7,19.299999999999272,0.0813337041813078,2,23663.7,-65.70000000000073,-0.2768717287415642,36,1010.55,1010.48,0.0,16,3,9,1,TP_Integrated_EA,3.11_PRODUCTION,2025-08-13 16:35:00,NAS100,1,BUY,91.66666666666666,100.0,246.46513715641905,8654.902995129014,1566.3522296246265,0.0,188.97604692748155,BULL,NORMAL,23975.8,34.00000000001455,0.0,0.0,1015.99,1015.99,0,PASS,PASS,16,3,0,Large Loss,-5.0,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,208,2025-08-18 09:30:00,2025.08.19 12:25,NAS100,SELL,0.02,23729.4,23733.6,24229.4,22729.4,91.66666666666669,80.0,-176.0434993633114,0.0,BEAR,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.08,-0.00791687283523,-4.19999999999709,312,1615,1.0,-0.00791687283523,0.0,0.0,23647.4,23768.6,0.82,-0.3919999999999708,82.0,-39.19999999999709,100,176,23665.9,67.69999999999709,-0.2852496039370222,46,23733.6,0.0,0.0,0,1010.5,1010.41,0.0,9,1,12,2,TP_Integrated_EA,3.11_PRODUCTION,2025-08-18 09:30:00,NAS100,-1,SELL,91.66666666666669,80.0,-176.0434993633114,-15003.27098363692,-2720.191034146092,0.0,323.7925571576093,BEAR,NORMAL,23729.4,40.0,0.0,0.0,1015.99,1010.55,1,PASS,PASS,9,1,0,Small Loss,-0.08,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,210,2025-08-19 12:25:00,2025.08.19 19:55,NAS100,BUY,0.02,23733.6,23416.9,23233.6,24733.6,91.66666666666669,100.0,204.7951804966648,0.0,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-6.33,-0.6303713514643935,-316.6999999999971,91,449,1.0,-0.6303713514643935,0.0,0.0,23733.6,23399.2,0.0,-3.343999999999978,0.0,-334.3999999999978,0,89,23446.9,30.0,0.1281126024367017,13,23349.6,-67.30000000000291,-0.2873992714663466,27,1004.17,1004.13,0.0,12,2,19,2,TP_Integrated_EA,3.11_PRODUCTION,2025-08-19 12:25:00,NAS100,1,BUY,91.66666666666669,100.0,204.7951804966648,6131.147584251657,1309.8039392020655,0.0,357.0338839369773,BULL,NORMAL,23729.7,38.99999999997817,0.0,0.0,1010.55,1010.5,1,PASS,PASS,12,2,0,Large Loss,-6.33,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,212,2025-08-19 19:55:00,2025.08.20 09:05,NAS100,SELL,0.02,23416.9,23308.1,23916.9,22416.9,91.66666666666669,80.0,-666.7710693742104,0.0,BEAR,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,2.18,0.2166179773047954,108.80000000000292,147,790,1.0,0.2166179773047954,0.0,0.0,23273.9,23450.4,1.43,-0.335,143.0,-33.5,135,13,23281.7,26.399999999997817,-0.1132653455236498,4,23373.1,-65.0,0.2788730098120396,46,1006.38,1006.29,0.0,19,2,9,3,TP_Integrated_EA,3.11_PRODUCTION,2025-08-19 19:55:00,NAS100,-1,SELL,91.66666666666669,80.0,-666.7710693742104,-10754.522894729904,-1362.325809341928,0.0,79.82190818700008,BEAR,NORMAL,23416.9,35.0,0.0,0.0,1010.5,1004.17,1,PASS,PASS,19,2,1,Small Win,2.18,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,214,2025-08-20 09:05:00,2025.08.26 03:40,NAS100,BUY,0.02,23308.1,23364.9,22808.1,24308.1,94.33333333333334,100.0,231.72663939331036,0.0,BULL,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.14,0.1132086713870048,56.80000000000291,1039,8314,1.0,0.1132086713870048,0.0,0.0,23581.0,22970.2,2.7290000000000147,-3.3789999999999782,272.90000000000146,-337.8999999999978,660,106,23415.8,50.89999999999782,0.2178481397309546,24,23310.8,-54.10000000000218,-0.2315438970421537,2,1006.99,1006.91,0.0,9,3,3,2,TP_Integrated_EA,3.11_PRODUCTION,2025-08-20 09:05:00,NAS100,1,BUY,94.33333333333334,100.0,231.72663939331036,5473.289992688704,1618.7117930768,0.0,72.36713614560378,BULL,NORMAL,23304.1,40.0,0.0,0.0,1004.17,1006.38,1,PASS,PASS,9,3,1,Small Win,1.14,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,216,2025-08-26 03:40:00,2025.08.28 09:35,NAS100,SELL,0.02,23364.4,23551.8,23864.4,22364.4,91.66666666666666,80.0,-796.5863680240072,0.0,BEAR,HIGH,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-3.75,-0.3737665703179508,-187.39999999999785,624,3235,1.0,-0.3737665703179508,0.0,0.0,23315.3,23644.9,0.4910000000000218,-2.805,49.10000000000218,-280.5,2,513,23546.4,5.399999999997817,-0.0229281838330735,1,23616.8,-65.0,0.2759873979908118,22,1003.3,1003.23,0.0,3,2,9,4,TP_Integrated_EA,3.11_PRODUCTION,2025-08-26 03:40:00,NAS100,-1,SELL,91.66666666666666,80.0,-796.5863680240072,-12101.35890477092,-4124.170067783713,0.0,-744.3152684883048,BEAR,HIGH,23364.9,45.0,0.0,0.0,1006.38,1006.99,1,PASS,PASS,3,2,0,Small Loss,-3.75,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,218,2025-08-28 09:35:00,2025.09.01 05:20,NAS100,BUY,0.02,23551.8,23443.2,23051.8,24551.8,91.66666666666669,100.0,173.38971957634877,0.0,BULL,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-2.17,-0.2168308719199025,-108.59999999999854,501,5505,1.0,-0.2168308719199025,0.0,0.0,23758.5,23356.1,2.0670000000000077,-1.9570000000000072,206.70000000000076,-195.70000000000076,160,405,23451.7,8.5,0.0362578487578487,1,23353.6,-89.60000000000218,-0.3822003822003915,48,1000.78,1000.7,0.0,9,4,5,1,TP_Integrated_EA,3.11_PRODUCTION,2025-08-28 09:35:00,NAS100,1,BUY,91.66666666666669,100.0,173.38971957634877,12064.20699187218,4891.69875546414,0.0,135.2252700514183,BULL,NORMAL,23547.8,40.0,0.0,0.0,1006.99,1003.3,1,PASS,PASS,9,4,0,Small Loss,-2.17,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,220,2025-09-01 05:20:00,2025.09.02 20:35,NAS100,SELL,0.02,23443.2,23164.7,23943.2,22443.2,91.66666666666669,80.0,-222.70693923735973,0.0,BEAR,NORMAL,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,5.57,0.5534688686182159,278.5,412,2355,1.0,0.5534688686182159,0.0,0.0,22998.0,23472.9,4.452000000000007,-0.2970000000000072,445.2000000000007,-29.700000000000728,391,159,23123.5,41.20000000000073,-0.1778568252556723,14,23356.8,-192.09999999999852,0.8292790323207231,42,1006.38,1006.33,0.0,5,1,20,2,TP_Integrated_EA,3.11_PRODUCTION,2025-09-01 05:20:00,NAS100,-1,SELL,91.66666666666669,80.0,-222.70693923735973,-14499.777848928112,-2436.402553730847,0.0,30.84004802967047,BEAR,NORMAL,23443.2,45.0,0.0,0.0,1003.3,1000.78,1,PASS,PASS,5,1,1,Medium Win,5.57,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,222,2025-09-02 20:35:00,2025.09.08 07:15,NAS100,BUY,0.02,23164.0,23722.5,22664.0,24164.0,94.33333333333331,100.0,469.0891352499733,0.0,BULL,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,11.17,1.0983068179583488,558.5,944,7840,1.0,1.0983068179583488,0.0,0.0,23874.1,23123.5,7.100999999999986,-0.405,710.0999999999985,-40.5,780,14,23763.8,41.29999999999927,0.1740963220571157,42,23706.5,-16.0,-0.067446517019707,9,1017.02,1016.92,0.0,20,2,7,1,TP_Integrated_EA,3.11_PRODUCTION,2025-09-02 20:35:00,NAS100,1,BUY,94.33333333333331,100.0,467.1891352499737,13881.756491958731,5070.136488374732,0.0,1121.0185982020605,BULL,NORMAL,23161.3,34.00000000001455,0.0,0.0,1000.78,1006.38,1,PASS,PASS,20,2,1,Large Win,11.17,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,224,2025-09-08 07:15:00,2025.09.08 09:20,NAS100,SELL,0.02,23722.5,23738.9,24222.5,22722.5,91.66666666666669,80.0,-170.2605636437826,0.0,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.33,-0.0324582714495077,-16.400000000001455,26,124,1.0,-0.0324582714495077,0.0,0.0,23710.5,23745.8,0.12,-0.2329999999999927,12.0,-23.299999999999272,19,24,23722.3,16.600000000002183,-0.0699274187093849,21,23769.0,-30.099999999998545,0.1267961025995246,47,1016.69,1016.63,0.0,7,1,9,1,TP_Integrated_EA,3.11_PRODUCTION,2025-09-08 07:15:00,NAS100,-1,SELL,91.66666666666669,80.0,-170.2605636437826,-3261.8265755292487,-1324.6884069814027,0.0,-96.31001440451357,BEAR,NORMAL,23722.5,44.00000000001455,0.0,0.0,1006.38,1017.02,1,PASS,PASS,7,1,0,Small Loss,-0.33,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,226,2025-09-08 09:20:00,2025.09.09 17:00,NAS100,BUY,0.02,23738.9,23803.5,23238.9,24738.9,91.66666666666669,100.0,196.3231204188134,0.0,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.29,0.1267327510831229,64.59999999999854,369,1900,1.0,0.1267327510831229,0.0,0.0,23871.5,23722.3,1.3259999999999854,-0.1660000000000218,132.59999999999854,-16.600000000002183,292,21,23844.5,41.0,0.1722435776251391,39,23716.0,-87.5,-0.3675930010292604,9,1017.89,1017.81,0.0,9,1,17,2,TP_Integrated_EA,3.11_PRODUCTION,2025-09-08 09:20:00,NAS100,1,BUY,91.66666666666669,100.0,196.3231204188134,6888.472496993393,2009.6349543431263,0.0,-86.3088634597258,BULL,NORMAL,23735.0,39.00000000001455,0.0,0.0,1017.02,1016.69,1,PASS,PASS,9,1,1,Small Win,1.29,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,228,2025-09-09 17:00:00,2025.09.10 03:25,NAS100,SELL,0.02,23805.5,23891.5,24305.5,22805.5,94.33333333333334,80.0,-520.0194240828339,0.0,BEAR,HIGH,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.72,-0.1692580200747884,-86.0,114,625,1.0,-0.1692580200747884,0.0,0.0,23719.5,23911.4,0.86,-1.0590000000000146,86.0,-105.90000000000146,9,81,23868.8,22.700000000000728,-0.0950128706862303,10,23913.0,-21.5,0.08999016386581,45,1016.2,1016.11,0.0,17,2,3,3,TP_Integrated_EA,3.11_PRODUCTION,2025-09-09 17:00:00,NAS100,-1,SELL,94.33333333333334,80.0,-517.1394240828331,-3418.46010862243,-1652.552284721869,0.0,-177.93389357202534,BEAR,HIGH,23802.3,44.00000000001455,0.0,0.0,1016.69,1017.87,1,PASS,PASS,17,2,0,Small Loss,-1.72,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,230,2025-09-10 03:25:00,2025.09.12 11:15,NAS100,BUY,0.02,23891.5,23984.3,23391.5,24891.5,94.33333333333334,100.0,198.3605278285949,0.0,BULL,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.86,0.1827327386332377,92.79999999999929,647,3349,1.0,0.1827327386332377,0.0,0.0,24043.1,23780.8,1.5159999999999854,-1.107000000000007,151.59999999999854,-110.70000000000071,455,228,24048.0,63.70000000000073,0.2655904070579534,45,23967.8,-16.5,-0.0687950033980562,1,1017.88,1017.78,0.0,3,3,11,5,TP_Integrated_EA,3.11_PRODUCTION,2025-09-10 03:25:00,NAS100,1,BUY,94.33333333333334,100.0,198.3605278285949,3753.776043069458,1500.3121236940085,0.0,138.2347756243301,BULL,LOW,23887.0,45.0,0.0,0.0,1017.89,1016.2,1,PASS,PASS,3,3,1,Small Win,1.86,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,232,2025-09-12 11:15:00,2025.09.12 17:35,NAS100,SELL,0.02,23983.5,24082.5,24483.5,22983.5,91.66666666666669,80.0,-398.9804420354467,0.0,BEAR,HIGH,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.98,-0.19490107294025,-99.0,77,380,1.0,-0.19490107294025,0.0,0.0,23971.7,24087.2,0.1179999999999927,-1.0370000000000072,11.799999999999272,-103.70000000000071,1,76,24071.0,11.5,-0.0477525173881449,15,24142.1,-59.59999999999855,0.2474826118550754,49,1015.9,1015.82,0.0,11,5,17,5,TP_Integrated_EA,3.11_PRODUCTION,2025-09-12 11:15:00,NAS100,-1,SELL,91.66666666666669,80.0,-398.2604420354473,-8119.825160584385,-3738.287677320911,0.0,-602.4952441917109,BEAR,HIGH,23984.3,39.00000000001455,0.0,0.0,1016.2,1017.88,1,PASS,PASS,11,5,0,Small Loss,-1.98,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,234,2025-09-12 17:35:00,2025.09.18 16:00,NAS100,BUY,0.02,24082.7,24463.7,23582.5,25082.5,91.66666666666669,100.0,889.2045580297182,0.0,BULL,HIGH,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,7.62,0.7448753164742569,381.0,1085,8545,1.0,0.7448753164742569,0.0,0.0,24537.9,24014.0,4.552000000000008,-0.6870000000000073,455.2000000000007,-68.70000000000073,1078,879,24590.7,127.0,0.519136516553097,29,24376.2,-87.5,-0.3576727968377636,10,1022.99,1022.9,0.0,17,5,16,4,TP_Integrated_EA,3.11_PRODUCTION,2025-09-12 17:35:00,NAS100,1,BUY,91.66666666666669,100.0,889.2045580297182,9061.626041613874,3548.386173107236,0.0,598.5476938198103,BULL,HIGH,24079.0,35.0,0.0,0.0,1017.88,1015.9,1,PASS,PASS,17,5,1,Medium Win,7.62,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,236,2025-09-18 16:00:00,2025.09.19 22:55,NAS100,SELL,0.02,24462.4,24650.2,24962.4,23462.4,91.66666666666669,80.0,-341.3531399122053,0.0,BEAR,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-3.76,-0.3688950807448541,-187.79999999999927,360,1855,1.0,-0.3688950807448541,0.0,0.0,24379.6,24657.7,0.8280000000000292,-1.9529999999999927,82.80000000000291,-195.29999999999927,10,359,24610.5,39.70000000000073,-0.1610534600124977,16,24667.5,-17.299999999999272,0.0701819863530489,1,1019.26,1019.22,0.0,16,4,22,5,TP_Integrated_EA,3.11_PRODUCTION,2025-09-18 16:00:00,NAS100,-1,SELL,91.66666666666669,80.0,-340.3531399122052,-9151.0223411327,-3162.838149838778,0.0,-73.41836779262974,BEAR,NORMAL,24464.9,40.0,0.0,0.0,1015.9,1023.01,1,PASS,PASS,16,4,0,Small Loss,-3.76,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,238,2025-09-19 22:55:00,2025.09.23 19:10,NAS100,BUY,0.02,24654.2,24709.3,24154.2,25654.2,91.66666666666666,100.0,327.3608107153491,0.0,BULL,NORMAL,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.1,0.107842079979608,55.09999999999855,507,5535,1.0,0.107842079979608,0.0,0.0,24812.1,24533.9,1.5789999999999782,-1.2029999999999927,157.89999999999782,-120.29999999999929,414,126,24740.3,31.0,0.1254588353373021,3,24564.1,-145.20000000000073,-0.5876329964831085,19,1020.01,1019.95,0.0,22,5,19,2,TP_Integrated_EA,3.11_PRODUCTION,2025-09-19 22:55:00,NAS100,1,BUY,91.66666666666666,100.0,325.3608107153491,6780.656876730025,1809.303561863064,0.0,355.9172330618186,BULL,NORMAL,24648.5,35.0,0.0,0.0,1022.99,1019.23,1,PASS,PASS,22,5,1,Small Win,1.1,Medium (90-95)
