EAName,EAVersion,Timestamp,Symbol,Signal,SignalType,Quality,Confluence,Momentum,Speed,Acceleration,Entropy,Jerk,PhysicsScore,Zone,Regime,Price,Spread,HighThreshold,LowThreshold,Balance,Equity,OpenPositions,PhysicsPass,RejectReason,Hour,DayOfWeek
TP_Integrated_EA,4.13_PRODUCTION,2025.05.30 08:35,NAS100,1,BUY,89.0,100.0,213.92600339086397,9656.846826209268,1118.2511649517105,0.0,-50.38668979141216,87.62099826564409,BULL,NORMAL,21354.5,37.999999999992724,0.0,0.0,967.2,963.03,1,PASS,PASS,8,5
TP_Integrated_EA,4.13_PRODUCTION,2025.05.30 22:20,NAS100,1,BUY,86.33333333333334,100.0,847.0853872965338,14003.785997410656,1704.8972738277523,0.0,77.11970162396668,96.91731095513084,BULL,NORMAL,21329.9,31.999999999970896,0.0,0.0,967.2,962.79,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.05.30 22:30,NAS100,1,BUY,86.33333333333334,100.0,817.6105030189999,14648.782023364314,427.2180083437888,0.0,-226.16415136862128,83.63333333333334,BULL,NORMAL,21352.1,33.000000000029104,0.0,0.0,967.2,963.01,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.03 09:50,NAS100,1,BUY,86.33333333333333,100.0,222.18900556307224,5361.867422280757,3229.710013073752,0.0,452.67651030754394,98.63333333333333,BULL,NORMAL,21454.4,37.999999999992724,0.0,0.0,967.2,963.86,1,PASS,PASS,9,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.03 13:35,NAS100,1,BUY,86.33333333333334,100.0,134.06832503924605,2235.5103538149465,2484.5400702971456,0.0,517.8640706947145,98.63333333333334,BULL,NORMAL,21439.5,37.999999999992724,0.0,0.0,967.2,963.71,1,PASS,PASS,13,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.03 14:00,NAS100,1,BUY,91.66666666666667,100.0,349.97653146924966,7508.586071372512,1063.0844419196396,0.0,-163.76536204874458,84.16666666666667,BULL,NORMAL,21471.0,37.999999999992724,0.0,0.0,967.2,964.03,1,PASS,PASS,14,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.03 14:10,NAS100,1,BUY,94.33333333333334,100.0,386.7284584307781,10738.931874960665,3739.8041025373186,0.0,615.5085179680157,99.43333333333334,BULL,NORMAL,21484.8,37.000000000007276,0.0,0.0,967.2,964.17,1,PASS,PASS,14,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.03 14:40,NAS100,1,BUY,97.0,100.0,268.4550414903795,8705.772377000707,495.5297859283868,0.0,223.95088894178912,99.7,BULL,NORMAL,21503.5,37.999999999992724,0.0,0.0,967.2,964.35,1,PASS,PASS,14,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 03:45,NAS100,1,BUY,86.33333333333333,100.0,105.02229267409808,1255.7524578280293,1185.4243217335415,0.0,107.8493365939658,98.63333333333333,BULL,NORMAL,21689.5,42.999999999992724,0.0,0.0,967.2,966.17,1,PASS,PASS,3,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 04:30,NAS100,1,BUY,86.33333333333333,100.0,91.35672189173182,604.5566530172996,914.3420590718023,0.0,169.8172550687218,97.98508747521322,BULL,NORMAL,21687.3,42.000000000007276,0.0,0.0,967.2,966.15,1,PASS,PASS,4,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 09:35,NAS100,-1,SELL,89.0,80.0,-104.2407637391305,-2604.0702650894445,-2834.753900238362,0.0,-222.7361405092452,18.5,BEAR,NORMAL,21674.8,37.000000000007276,0.0,0.0,967.2,966.03,1,PASS,PASS,9,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 13:10,NAS100,1,BUY,97.0,100.0,266.83786966592334,4461.086018284284,1585.8628349456772,0.0,319.1424771585175,99.7,BULL,NORMAL,21736.0,37.999999999992724,0.0,0.0,966.03,965.38,1,PASS,PASS,13,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 16:25,NAS100,1,BUY,86.33333333333334,100.0,674.0420686023585,3102.368918306484,663.6042492423288,0.0,-297.2933051922839,83.63333333333334,BULL,NORMAL,21702.5,37.999999999992724,0.0,0.0,965.38,965.01,1,PASS,PASS,16,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 16:50,NAS100,1,BUY,89.0,100.0,1287.0927415443457,12421.686948896198,1602.8330830311766,0.0,-268.65160859931757,83.9,BULL,HIGH,21757.3,32.000000000007276,0.0,0.0,965.38,965.56,1,PASS,PASS,16,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.04 17:30,NAS100,1,BUY,86.33333333333334,80.0,120.25585457023988,1677.8847701379768,7537.291805561512,0.0,2057.3639807469367,96.23333333333333,BULL,HIGH,21724.5,32.999999999992724,0.0,0.0,965.38,965.23,1,PASS,PASS,17,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.05 17:55,NAS100,1,BUY,86.33333333333334,100.0,1591.3172703919536,10504.408984207781,3906.7445157132383,0.0,553.4003338379591,98.63333333333334,BULL,HIGH,21818.9,32.999999999992724,0.0,0.0,965.38,966.13,1,PASS,PASS,17,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.05 18:30,NAS100,1,BUY,89.0,100.0,1828.0648443230407,12506.277858338974,384.5816276724448,0.0,-92.52238600198726,84.46082104985096,BULL,NORMAL,21901.4,32.999999999992724,0.0,0.0,965.38,966.96,1,PASS,PASS,18,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.05 20:25,NAS100,1,BUY,91.66666666666667,80.0,177.06219865489666,816.8978295942893,8801.900532961858,0.0,700.0354503694983,96.76666666666667,BULL,NORMAL,21754.7,32.000000000007276,0.0,0.0,965.38,965.49,1,PASS,PASS,20,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.05 22:45,NAS100,1,BUY,89.0,80.0,174.05222982101287,925.767024972205,11122.441346520589,0.0,1883.6498121634559,96.5,BULL,NORMAL,21615.2,32.000000000007276,0.0,0.0,965.38,964.09,1,PASS,PASS,22,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 02:35,NAS100,-1,SELL,86.33333333333334,80.0,-176.87627675411642,-2220.2315459564797,-2699.6864014806974,0.0,-205.66173166390348,18.233333333333334,BEAR,LOW,21526.2,42.000000000007276,0.0,0.0,965.38,963.16,1,PASS,PASS,2,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 06:50,NAS100,1,BUY,91.66666666666667,100.0,201.4296362217607,6446.575718055901,499.83084321645646,0.0,-85.74203830145711,85.23601379405738,BULL,NORMAL,21592.0,42.000000000007276,0.0,0.0,963.16,962.46,1,PASS,PASS,6,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 11:50,NAS100,1,BUY,86.33333333333334,100.0,159.8292485256802,1175.1303933784668,1144.8800736943972,0.0,-87.38885215472988,84.5791694217286,BULL,NORMAL,21644.0,37.000000000007276,0.0,0.0,962.46,962.94,1,PASS,PASS,11,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 12:15,NAS100,1,BUY,89.0,100.0,344.20779974534776,2602.871948691258,1450.0116616954094,0.0,252.58279684215904,98.9,BULL,NORMAL,21650.2,37.999999999992724,0.0,0.0,962.46,963.0,1,PASS,PASS,12,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 16:45,NAS100,1,BUY,86.33333333333334,100.0,1255.7634093863242,11523.267994581156,1410.2319512516715,0.0,271.91225782219504,98.63333333333334,BULL,HIGH,21825.0,32.000000000007276,0.0,0.0,962.46,964.75,1,PASS,PASS,16,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 18:55,NAS100,1,BUY,86.33333333333334,80.0,94.62239652752302,1981.1565120213909,3534.678827870018,0.0,506.8202282521244,95.83001307289756,BULL,NORMAL,21800.6,33.000000000029104,0.0,0.0,962.46,964.5,1,PASS,PASS,18,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 20:50,NAS100,1,BUY,86.33333333333334,100.0,491.4896035351552,7639.4594582214795,591.0800832096069,0.0,-287.532972599314,83.63333333333334,BULL,NORMAL,21796.1,33.000000000029104,0.0,0.0,962.46,964.46,1,PASS,PASS,20,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.06 21:05,NAS100,1,BUY,86.33333333333334,100.0,513.3713640104095,9103.057265787285,1113.5280460167724,0.0,18.505003079958755,92.52120856433025,BULL,NORMAL,21829.1,33.000000000029104,0.0,0.0,962.46,964.79,1,PASS,PASS,21,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.09 03:35,NAS100,-1,SELL,91.66666666666667,80.0,-118.2029318196506,-3164.2556581881067,-3467.9016825549193,0.0,-359.094688009559,18.766666666666666,BEAR,NORMAL,21744.9,41.999999999970896,0.0,0.0,962.46,963.82,1,PASS,PASS,3,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.09 14:35,NAS100,1,BUY,91.66666666666667,100.0,252.61882015425846,6645.654925695637,2675.7840231975556,0.0,393.86799654206203,99.16666666666667,BULL,NORMAL,21799.5,37.999999999992724,0.0,0.0,963.82,963.24,1,PASS,PASS,14,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.09 14:50,NAS100,1,BUY,89.0,100.0,222.09488711114585,6508.768705675415,296.9235999435993,0.0,-90.55731981944973,84.60820101354128,BULL,NORMAL,21795.5,37.000000000007276,0.0,0.0,963.24,963.16,1,PASS,PASS,14,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.09 18:10,NAS100,1,BUY,86.33333333333334,100.0,625.7091629896086,1566.8491855211023,1947.214992049732,0.0,1079.1948579319067,98.63333333333334,BULL,HIGH,21854.6,33.000000000029104,0.0,0.0,963.24,963.75,1,PASS,PASS,18,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.09 23:45,NAS100,1,BUY,86.33333333333334,80.0,66.9089169529236,133.0123219738465,1897.1989452871867,0.0,-204.33722279506947,77.7322414232334,BULL,NORMAL,21803.6,33.000000000029104,0.0,0.0,963.24,963.24,1,PASS,PASS,23,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.10 01:45,NAS100,-1,SELL,89.0,80.0,-52.51385494497602,-1375.1335571760824,-2245.452953945067,0.0,-109.89767818163511,22.0614608791268,BEAR,LOW,21819.6,43.000000000029104,0.0,0.0,963.24,963.36,1,PASS,PASS,1,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.10 04:20,NAS100,1,BUY,89.0,100.0,191.04903625878893,12692.806404719844,2283.2626575202175,0.0,381.00031002534433,98.9,BULL,NORMAL,21888.9,41.999999999970896,0.0,0.0,963.36,962.62,1,PASS,PASS,4,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.10 15:00,NAS100,1,BUY,86.33333333333333,100.0,314.9150031508584,5703.7208072612975,547.3732547310404,0.0,-336.389331021027,83.63333333333333,BULL,NORMAL,21849.1,38.000000000029104,0.0,0.0,962.62,962.18,1,PASS,PASS,15,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.11 08:40,NAS100,-1,SELL,86.33333333333334,80.0,-98.53180982869311,-1330.6704226794309,-1470.370616929646,0.0,-516.6007294330805,18.34344759618135,BEAR,NORMAL,21877.1,38.000000000029104,0.0,0.0,962.62,962.42,1,PASS,PASS,8,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.11 19:15,NAS100,-1,SELL,86.33333333333333,80.0,-743.8069973489971,-9727.464948459117,-4130.431037198507,0.0,-871.5381305107179,18.233333333333334,BEAR,NORMAL,21944.6,33.000000000029104,0.0,0.0,962.42,961.71,1,PASS,PASS,19,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.11 21:45,NAS100,1,BUY,86.33333333333334,100.0,225.80365236395696,1056.9458330685109,5008.345781603251,0.0,-198.38040729970453,83.63333333333334,BULL,NORMAL,21898.4,31.999999999970896,0.0,0.0,962.42,962.17,1,PASS,PASS,21,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.12 01:15,NAS100,-1,SELL,86.33333333333334,80.0,-353.99840278675197,-3945.0292723615003,-152.88703168708406,0.0,218.86685684165693,36.76680595680203,BEAR,LOW,21867.4,41.999999999970896,0.0,0.0,962.17,961.79,1,PASS,PASS,1,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.12 09:50,NAS100,1,BUY,89.0,100.0,199.42161743016288,3186.56293266255,1145.135126244977,0.0,273.94850037478295,98.9,BULL,NORMAL,21830.9,37.999999999992724,0.0,0.0,961.79,962.12,1,PASS,PASS,9,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.12 15:35,NAS100,1,BUY,86.33333333333334,100.0,451.44638520707275,5122.162288629077,1979.0949302565818,0.0,-187.29071440449434,83.63333333333334,BULL,NORMAL,21793.0,74.00000000001455,0.0,0.0,962.12,961.7,1,PASS,PASS,15,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.13 03:00,NAS100,-1,SELL,89.0,80.0,-308.1855650822624,-16974.43284594739,-9601.634733654031,0.0,-1520.851446297508,18.5,BEAR,NORMAL,21780.8,42.999999999992724,0.0,0.0,962.12,961.54,1,PASS,PASS,3,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.13 18:30,NAS100,1,BUY,91.66666666666667,100.0,1410.8023926329538,9498.97182312453,250.9388695230094,0.0,-227.59881618641953,84.16666666666667,BULL,NORMAL,21793.5,32.999999999992724,0.0,0.0,961.56,961.23,1,PASS,PASS,18,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.13 22:10,NAS100,1,BUY,86.33333333333334,80.0,175.37932376796576,610.6376710616396,6288.742568705726,0.0,385.5078119873311,96.23333333333333,BULL,NORMAL,21674.1,33.000000000029104,0.0,0.0,961.23,960.0,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.13 22:25,NAS100,-1,SELL,86.33333333333334,80.0,-580.0528613338437,-1608.1321490271794,-752.3951312933908,0.0,-754.4416221452942,18.233333333333334,BEAR,NORMAL,21631.9,31.999999999970896,0.0,0.0,961.23,959.58,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.16 07:10,NAS100,1,BUY,86.33333333333334,100.0,73.38864855567785,1962.2496233199204,2334.055226426556,0.0,96.63084992430964,96.3847957193324,BULL,LOW,21699.6,43.000000000029104,0.0,0.0,959.58,958.91,1,PASS,PASS,7,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.16 07:35,NAS100,-1,SELL,86.33333333333334,80.0,-105.67668002558597,-4799.65831039904,-4257.98508415483,0.0,-850.9315768237602,18.233333333333334,BEAR,LOW,21675.8,42.000000000007276,0.0,0.0,958.91,958.63,1,PASS,PASS,7,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.16 08:10,NAS100,1,BUY,86.33333333333334,100.0,106.02151277001298,2979.2113096138883,3128.3034062399765,0.0,315.44729959544895,98.63333333333334,BULL,NORMAL,21698.7,37.000000000007276,0.0,0.0,958.63,958.36,1,PASS,PASS,8,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.16 10:05,NAS100,1,BUY,86.33333333333334,100.0,355.7350423819339,4943.13971332908,751.9323622706346,0.0,165.5255519634733,98.63333333333334,BULL,NORMAL,21763.6,37.000000000007276,0.0,0.0,958.36,958.97,1,PASS,PASS,10,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.16 15:25,NAS100,1,BUY,91.66666666666667,100.0,289.53702444840076,10022.500785793169,1321.0018072529663,0.0,351.0675799531125,99.16666666666667,BULL,NORMAL,21840.8,37.999999999992724,0.0,0.0,958.36,959.74,1,PASS,PASS,15,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.18 06:10,NAS100,-1,SELL,86.33333333333334,80.0,-123.68378168432855,-3163.9492387079104,-3175.714894862895,0.0,-445.59775557754125,18.233333333333334,BEAR,LOW,21763.5,42.999999999992724,0.0,0.0,958.36,958.89,1,PASS,PASS,6,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.18 10:15,NAS100,1,BUY,86.33333333333334,100.0,146.5994421847463,1314.5319583289534,1612.7514932961346,0.0,509.29222472851336,98.63333333333334,BULL,NORMAL,21798.1,37.000000000007276,0.0,0.0,958.89,958.51,1,PASS,PASS,10,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.18 14:35,NAS100,1,BUY,86.33333333333334,80.0,91.53262445920288,1281.109356546008,3325.6440681370627,0.0,44.81133240826904,91.45913009839373,BULL,NORMAL,21772.3,37.999999999992724,0.0,0.0,958.51,958.21,1,PASS,PASS,14,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.18 17:15,NAS100,1,BUY,89.0,100.0,810.6162692634932,9756.616541441725,1953.684058755765,0.0,-355.75226148860827,83.9,BULL,NORMAL,21829.6,32.000000000007276,0.0,0.0,958.51,958.79,1,PASS,PASS,17,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.19 02:05,NAS100,1,BUY,86.33333333333334,100.0,150.0500049381036,2360.371947261535,2898.1640034110637,0.0,152.3184613606536,98.63333333333334,BULL,LOW,21730.8,42.000000000007276,0.0,0.0,958.51,957.76,1,PASS,PASS,2,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.19 03:15,NAS100,-1,SELL,86.33333333333333,80.0,-154.76222978675005,-7878.18455540753,-7032.561787407257,0.0,-1263.1990243006521,18.233333333333334,BEAR,LOW,21681.0,42.000000000007276,0.0,0.0,958.51,957.26,1,PASS,PASS,3,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.19 09:15,NAS100,-1,SELL,91.66666666666667,80.0,-261.87600521669646,-8248.364079983758,-204.16108290247698,0.0,193.16871541540928,33.766666666666666,BEAR,NORMAL,21632.3,37.000000000007276,0.0,0.0,957.26,957.71,1,PASS,PASS,9,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.20 10:50,NAS100,1,BUY,89.0,100.0,281.7735433538234,2274.956747593458,499.52239438176855,0.0,-158.60712687188453,83.9,BULL,NORMAL,21709.5,37.999999999992724,0.0,0.0,957.26,956.96,1,PASS,PASS,10,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.20 11:35,NAS100,-1,SELL,91.66666666666667,80.0,-146.94243386693097,-4391.24717670433,-4902.150503894713,0.0,-686.0680868941396,18.766666666666666,BEAR,NORMAL,21694.5,37.999999999992724,0.0,0.0,956.96,956.77,1,PASS,PASS,11,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.23 03:55,NAS100,1,BUY,86.33333333333334,100.0,192.28922744269246,1457.1861084173047,2149.0652537346004,0.0,40.31993437100408,94.15732841115864,BULL,NORMAL,21529.7,42.000000000007276,0.0,0.0,956.77,958.44,1,PASS,PASS,3,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.23 10:40,NAS100,1,BUY,91.66666666666667,100.0,647.1386421174601,11480.113096139567,5611.03440532607,0.0,1518.479242091863,99.16666666666667,BULL,HIGH,21689.4,37.999999999992724,0.0,0.0,958.44,960.0,1,PASS,PASS,10,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 05:15,NAS100,-1,SELL,86.33333333333334,80.0,-186.20992734295945,-2025.866543544801,-2574.335332425447,0.0,-110.77458953997632,18.233333333333334,BEAR,NORMAL,22040.5,42.999999999992724,0.0,0.0,963.4,963.4,0,PASS,PASS,5,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 05:50,NAS100,-1,SELL,86.33333333333333,80.0,-310.1899911750809,-4418.380490491331,-576.7884935558035,0.0,-62.41238219109141,21.052404669001476,BEAR,NORMAL,22019.1,42.000000000007276,0.0,0.0,963.4,963.57,1,PASS,PASS,5,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 08:10,NAS100,1,BUY,91.66666666666667,100.0,161.19911357266335,2756.6218638722166,110.58412771669813,0.0,-145.1945575733739,77.46047624541903,BULL,LOW,22046.8,37.000000000007276,0.0,0.0,963.4,963.3,1,PASS,PASS,8,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 08:35,NAS100,1,BUY,99.66666666666667,100.0,227.40295965866284,8449.623462700227,1806.6516163509975,0.0,27.305833552903437,94.51460418313442,BULL,NORMAL,22076.0,37.999999999992724,0.0,0.0,963.3,963.56,1,PASS,PASS,8,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 09:10,NAS100,1,BUY,97.0,100.0,161.40014121459296,11362.402084106086,265.8285789620944,0.0,118.92595421187451,99.7,BULL,NORMAL,22115.0,37.999999999992724,0.0,0.0,963.3,963.95,1,PASS,PASS,9,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 09:30,NAS100,1,BUY,97.0,100.0,338.3821266596783,16604.7613420017,1001.2815884114268,0.0,-146.84221422475775,84.7,BULL,NORMAL,22159.2,37.999999999992724,0.0,0.0,963.3,964.39,1,PASS,PASS,9,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 15:20,NAS100,-1,SELL,86.33333333333334,80.0,-168.44061042171919,-2753.9412542835116,-3683.532734314019,0.0,-548.195091864667,18.233333333333334,BEAR,NORMAL,22071.9,36.999999999970896,0.0,0.0,963.3,963.51,1,PASS,PASS,15,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 18:30,NAS100,1,BUY,89.0,100.0,712.1989109693677,7767.2069654268535,865.170210564097,0.0,-66.44276312841362,86.41679276536898,BULL,NORMAL,22166.4,31.999999999970896,0.0,0.0,963.51,962.54,1,PASS,PASS,18,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 18:40,NAS100,1,BUY,91.66666666666667,100.0,648.1032075749439,8114.159485149335,727.2436162317248,0.0,3.450411278743246,91.92544751257242,BULL,NORMAL,22172.9,31.999999999970896,0.0,0.0,962.54,962.57,1,PASS,PASS,18,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.24 23:40,NAS100,1,BUY,86.33333333333334,80.0,47.712216337342056,144.64164527046228,1635.372043767744,0.0,85.5598952372548,90.90724041765584,BULL,NORMAL,22203.1,33.000000000029104,0.0,0.0,962.54,962.87,1,PASS,PASS,23,2
TP_Integrated_EA,4.13_PRODUCTION,2025.06.25 06:55,NAS100,-1,SELL,86.33333333333334,80.0,-68.51299864673823,-2524.260529181904,-2559.931818217972,0.0,-182.6783821806019,20.59485843482797,BEAR,NORMAL,22203.4,42.999999999992724,0.0,0.0,962.54,962.84,1,PASS,PASS,6,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.25 07:55,NAS100,1,BUY,89.0,100.0,92.93928483115938,3469.7067722011034,186.98764259829963,0.0,-69.7321309193136,84.6646097382609,BULL,LOW,22218.7,42.999999999992724,0.0,0.0,962.84,962.64,1,PASS,PASS,7,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.25 14:10,NAS100,1,BUY,86.33333333333334,100.0,163.70676040368954,6376.889746356099,866.764088767953,0.0,141.04560307442352,98.63333333333334,BULL,NORMAL,22251.4,37.999999999992724,0.0,0.0,962.64,962.92,1,PASS,PASS,14,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.25 14:45,NAS100,1,BUY,86.33333333333333,100.0,211.16716082795512,4939.609954214024,262.4982058636473,0.0,45.059368019843305,94.51278593482158,BULL,NORMAL,22264.4,37.999999999992724,0.0,0.0,962.64,963.05,1,PASS,PASS,14,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.25 22:50,NAS100,-1,SELL,86.33333333333334,80.0,-242.39849666353592,-831.9612931471382,-124.40716193944108,0.0,388.8366475395825,38.90279618787525,BEAR,NORMAL,22232.4,32.999999999992724,0.0,0.0,962.64,962.73,1,PASS,PASS,22,3
TP_Integrated_EA,4.13_PRODUCTION,2025.06.26 20:35,NAS100,1,BUY,89.0,100.0,350.07648876322537,5684.551840178844,216.08934833195235,0.0,-263.8561584314141,83.9,BULL,NORMAL,22435.2,32.000000000007276,0.0,0.0,962.74,960.71,1,PASS,PASS,20,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.26 21:10,NAS100,1,BUY,89.0,100.0,263.27432761202897,5621.385488900202,2011.2384017374477,0.0,607.2059778567212,98.9,BULL,NORMAL,22458.2,32.000000000007276,0.0,0.0,960.71,960.91,1,PASS,PASS,21,4
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 08:40,NAS100,1,BUY,86.33333333333333,100.0,136.90623191200854,3963.9421823771827,2197.1358135777696,0.0,429.30674399250444,98.63333333333333,BULL,NORMAL,22507.9,36.999999999970896,0.0,0.0,960.71,961.37,1,PASS,PASS,8,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 09:20,NAS100,1,BUY,94.33333333333334,100.0,112.83207593027707,5660.366934920524,1447.8533549817728,0.0,458.9906111461346,99.43333333333334,BULL,NORMAL,22523.4,36.999999999970896,0.0,0.0,960.71,961.52,1,PASS,PASS,9,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 09:45,NAS100,1,BUY,94.33333333333333,100.0,159.8854174064448,8426.530849018114,1136.8750437283386,0.0,128.69119493324934,99.43333333333334,BULL,NORMAL,22541.6,38.000000000029104,0.0,0.0,960.71,961.7,1,PASS,PASS,9,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 16:40,NAS100,1,BUY,86.33333333333334,100.0,226.74960041080953,486.2397755730808,3283.4414819082563,0.0,130.07543356744804,98.63333333333334,BULL,HIGH,22536.1,33.000000000029104,0.0,0.0,960.71,961.65,1,PASS,PASS,16,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 22:20,NAS100,1,BUY,86.33333333333334,80.0,117.31082013314821,1874.947664391046,5517.472887372173,0.0,378.5217372042158,96.23333333333333,BULL,NORMAL,22461.6,33.000000000029104,0.0,0.0,960.71,960.9,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.27 22:50,NAS100,1,BUY,89.0,100.0,669.2033742155231,8259.63975047472,603.7598121864266,0.0,-398.5378133486191,83.9,BULL,NORMAL,22501.8,39.00000000001455,0.0,0.0,960.71,961.3,1,PASS,PASS,22,5
TP_Integrated_EA,4.13_PRODUCTION,2025.06.30 08:50,NAS100,1,BUY,86.33333333333334,100.0,58.96860757205372,2968.480935922096,3013.3688443766937,0.0,467.46536076313095,95.55597890123737,BULL,NORMAL,22686.5,37.999999999992724,0.0,0.0,960.71,963.02,1,PASS,PASS,8,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.30 09:15,NAS100,1,BUY,91.66666666666667,100.0,143.19905008374005,4839.487715226955,2553.763537314066,0.0,498.7774683661788,99.16666666666667,BULL,NORMAL,22697.5,37.999999999992724,0.0,0.0,960.71,963.13,1,PASS,PASS,9,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.30 09:50,NAS100,-1,SELL,89.0,80.0,-87.01105696811632,-2351.3030885811245,-2247.3123710610153,0.0,101.65830830744187,34.474170727391275,BEAR,NORMAL,22686.6,38.000000000029104,0.0,0.0,960.71,963.02,1,PASS,PASS,9,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.30 10:50,NAS100,1,BUY,86.33333333333334,80.0,57.59871871131491,1014.3646256322611,2092.9277790490173,0.0,47.01832164893775,89.07961136035227,BULL,NORMAL,22677.6,38.000000000029104,0.0,0.0,963.02,963.07,1,PASS,PASS,10,1
TP_Integrated_EA,4.13_PRODUCTION,2025.06.30 11:15,NAS100,1,BUY,89.0,100.0,377.937667306866,4004.655754994087,1136.4509944450515,0.0,-26.900558723391903,89.38245809574562,BULL,NORMAL,22690.4,36.999999999970896,0.0,0.0,963.07,963.16,1,PASS,PASS,11,1
